Lat,Lon,mmsi,Apparent Fishing Hours,Time Range
4.66,98.34,525124698.0,4.58,77.0
5.03,98.5,525124698.0,1.03,128.0
5.03,98.5,525124698.0,1.25,141.0
5.07,98.47,525124698.0,1.05,101.0
5.04,98.49,525124698.0,2.54,100.0
4.46,98.88,525124698.0,0.25,31.0
4.86,98.47,525124698.0,0.96,198.0
4.9,98.44,525124698.0,0.76,201.0
4.85,98.46,525124698.0,1.02,163.0
4.85,98.48,525124698.0,1.05,160.0
4.83,98.48,525124698.0,0.96,222.0
4.87,98.46,525124698.0,1.02,214.0
4.88,98.45,525124698.0,0.94,174.0
4.85,98.44,525124698.0,1.05,187.0
4.45,98.83,525124698.0,1.18,39.0
4.42,98.86,525124698.0,1.16,45.0
4.38,98.45,525124698.0,0.43,87.0
4.47,98.45,525124698.0,1.02,85.0
4.45,98.5,525124698.0,3.7,63.0
4.49,98.82,525124698.0,1.02,21.0
4.44,98.54,525124698.0,0.25,335.0
4.47,98.79,525124698.0,1.36,43.0
4.4,98.66,525124698.0,1.27,59.0
4.48,98.74,525124698.0,1.49,56.0
4.81,98.35,525124698.0,3.49,289.0
4.47,98.78,525124698.0,1.33,41.0
4.46,98.7,525124698.0,0.94,57.0
4.72,98.5,525124698.0,0.4,6.0
4.77,98.35,525124698.0,1.27,327.0
4.74,98.45,525124698.0,5.51,2.0
4.67,98.47,525124698.0,1.07,298.0
4.53,98.78,525124698.0,1.03,20.0
4.81,98.35,525124698.0,1.07,277.0
4.53,98.78,525124698.0,2.99,55.0
4.72,98.45,525124698.0,1.0,299.0
4.72,98.46,525124698.0,1.01,322.0
4.43,98.55,525124698.0,0.52,336.0
4.6,98.63,525124698.0,5.82,11.0
4.49,98.48,525124698.0,5.16,334.0
4.79,98.62,525124698.0,2.32,137.0
4.4,98.88,525124698.0,0.87,38.0
4.44,98.86,525124698.0,1.0,23.0
4.47,98.81,525124698.0,0.53,40.0
4.47,98.87,525124698.0,1.22,51.0
4.64,98.62,525124698.0,1.05,12.0
4.38,98.89,525124698.0,1.02,46.0
4.64,98.66,525124698.0,0.26,16.0
4.63,98.67,525124698.0,0.92,17.0
4.6,98.71,525124698.0,1.15,18.0
4.88,98.61,525124698.0,1.1,150.0
4.36,98.92,525124698.0,0.93,47.0
4.36,98.96,525124698.0,1.13,33.0
4.34,98.95,525124698.0,1.04,48.0
4.48,98.86,525124698.0,1.02,27.0
4.5,98.85,525124698.0,0.89,30.0
4.51,98.84,525124698.0,1.1,28.0
4.49,98.86,525124698.0,0.5,52.0
4.45,98.46,525124698.0,0.77,86.0
4.81,98.62,525124698.0,0.5,122.0
4.51,98.83,525124698.0,0.96,29.0
4.45,98.69,525124698.0,0.33,58.0
4.82,98.3,525127688.0,6.26,239.0
4.93,98.59,525127688.0,1.08,334.0
5.03,98.53,525127688.0,0.99,178.0
4.79,98.32,525127688.0,1.99,252.0
5.01,98.54,525127688.0,1.03,165.0
5.02,98.54,525127688.0,0.94,153.0
5.01,98.53,525127688.0,1.12,154.0
5.09,98.34,525127688.0,1.05,105.0
5.03,98.35,525127688.0,1.02,90.0
5.08,98.33,525127688.0,1.06,91.0
5.01,98.54,525127688.0,1.03,169.0
5.0,98.54,525127688.0,0.81,155.0
4.96,98.45,525127688.0,0.85,189.0
4.92,98.46,525127688.0,1.02,188.0
4.92,98.5,525127688.0,0.63,184.0
4.87,98.37,525127688.0,1.14,306.0
4.75,98.38,525127688.0,1.17,277.0
4.78,98.41,525127688.0,1.15,72.0
5.05,98.51,525127688.0,0.78,143.0
4.83,98.42,525127688.0,0.77,321.0
4.92,98.59,525127688.0,0.62,134.0
4.95,98.54,525127688.0,0.63,123.0
5.05,98.35,525127688.0,1.05,106.0
4.63,98.41,525127688.0,1.04,275.0
4.59,98.37,525127688.0,0.83,260.0
5.09,98.33,525127688.0,1.02,92.0
4.98,98.49,525127688.0,1.03,330.0
4.98,98.48,525127688.0,1.01,183.0
4.99,98.44,525127688.0,1.64,329.0
4.55,98.37,525127688.0,0.58,261.0
4.98,98.51,525127688.0,3.37,122.0
5.07,98.49,525127688.0,1.12,129.0
5.01,98.54,525127688.0,1.44,131.0
5.05,98.52,525127688.0,1.05,166.0
5.03,98.47,525127688.0,0.82,182.0
5.04,98.52,525127688.0,1.03,168.0
5.01,98.26,525127688.0,1.12,316.0
4.57,98.35,525127688.0,1.0,262.0
4.61,98.41,525127688.0,4.15,274.0
5.01,98.54,525127688.0,1.07,127.0
5.02,98.54,525127688.0,1.16,144.0
4.96,98.58,525127688.0,0.9,335.0
4.79,98.38,525127688.0,3.88,226.0
4.97,98.57,525127688.0,0.98,156.0
4.99,98.56,525127688.0,1.0,152.0
4.78,98.36,525127688.0,0.89,279.0
4.81,98.43,525127688.0,1.25,322.0
4.79,98.36,525127688.0,0.75,282.0
5.04,98.52,525127688.0,0.89,128.0
5.05,98.51,525127688.0,0.92,167.0
4.95,98.54,525127688.0,0.37,331.0
5.04,98.52,525127688.0,1.04,179.0
5.04,98.47,525127688.0,1.0,181.0
5.06,98.51,525127688.0,0.51,130.0
5.06,98.49,525127688.0,1.01,180.0
4.73,98.26,525127688.0,1.15,266.0
4.7,98.33,525127688.0,8.23,250.0
4.71,98.27,525127688.0,3.48,265.0
5.09,98.34,525127688.0,0.99,104.0
4.92,98.57,525127688.0,1.19,124.0
4.95,98.58,525127688.0,1.18,151.0
4.99,98.53,525127688.0,0.77,142.0
4.96,98.57,525127688.0,1.06,170.0
4.99,98.56,525127688.0,1.29,177.0
4.97,98.57,525127688.0,0.82,133.0
4.62,98.34,525127688.0,1.18,259.0
4.97,98.57,525127688.0,0.93,164.0
4.92,98.57,525127688.0,1.18,157.0
4.88,98.57,525127688.0,0.9,162.0
4.87,98.37,525127688.0,0.23,300.0
4.77,98.66,525127688.0,0.99,138.0
4.8,98.66,525127688.0,3.49,137.0
4.94,98.31,525127688.0,2.08,313.0
4.89,98.61,525127688.0,1.23,175.0
4.84,98.65,525127688.0,1.09,173.0
4.88,98.62,525127688.0,1.73,149.0
4.86,98.27,525127688.0,0.8,230.0
4.86,98.3,525127688.0,0.96,229.0
4.83,98.3,525127688.0,0.81,254.0
4.89,98.28,525127688.0,1.14,242.0
4.87,98.3,525127688.0,1.01,240.0
4.84,98.31,525127688.0,1.1,253.0
4.92,98.32,525127688.0,1.53,301.0
4.97,98.29,525127688.0,0.98,314.0
4.95,98.3,525127688.0,1.02,318.0
4.83,98.57,525127688.0,1.0,159.0
4.79,98.45,525127688.0,0.55,309.0
4.97,98.41,525127688.0,0.99,112.0
4.95,98.4,525127688.0,1.17,97.0
4.92,98.43,525127688.0,1.02,85.0
4.92,98.41,525127688.0,0.95,98.0
4.94,98.42,525127688.0,0.97,220.0
4.96,98.43,525127688.0,1.02,84.0
4.92,98.4,525127688.0,1.08,75.0
4.46,98.57,525127688.0,0.64,62.0
4.58,98.49,525127688.0,1.0,65.0
4.58,98.49,525127688.0,0.36,66.0
4.82,98.24,525127688.0,0.83,232.0
4.77,98.25,525127688.0,1.13,233.0
4.81,98.51,525127688.0,0.88,198.0
4.97,98.41,525127688.0,0.95,215.0
4.99,98.41,525127688.0,1.02,83.0
4.99,98.36,525127688.0,0.99,89.0
5.0,98.39,525127688.0,2.99,101.0
4.93,98.41,525127688.0,1.01,214.0
4.96,98.37,525127688.0,1.04,108.0
5.0,98.4,525127688.0,1.01,77.0
4.93,98.4,525127688.0,0.81,325.0
4.99,98.4,525127688.0,0.95,219.0
4.93,98.4,525127688.0,0.94,109.0
5.01,98.4,525127688.0,2.93,205.0
5.08,98.35,525127688.0,1.0,116.0
4.91,98.41,525127688.0,0.51,87.0
5.08,98.35,525127688.0,1.01,115.0
5.01,98.39,525127688.0,0.95,113.0
5.05,98.36,525127688.0,1.08,114.0
4.85,98.48,525127688.0,1.21,212.0
4.89,98.44,525127688.0,0.26,221.0
4.84,98.48,525127688.0,1.02,200.0
4.88,98.45,525127688.0,0.95,196.0
5.0,98.55,525127688.0,1.08,336.0
5.0,98.35,525127688.0,1.01,107.0
5.0,98.55,525127688.0,1.03,145.0
4.96,98.58,525127688.0,1.03,146.0
4.94,98.59,525127688.0,1.16,176.0
4.92,98.6,525127688.0,1.02,171.0
4.85,98.41,525127688.0,1.02,323.0
4.87,98.37,525127688.0,1.27,311.0
4.83,98.41,525127688.0,1.1,310.0
4.86,98.38,525127688.0,1.0,299.0
5.0,98.55,525127688.0,1.06,132.0
4.97,98.57,525127688.0,1.04,126.0
4.86,98.42,525127688.0,0.99,209.0
5.06,98.36,525127688.0,1.01,79.0
5.07,98.36,525127688.0,0.97,93.0
5.03,98.38,525127688.0,1.0,95.0
5.03,98.38,525127688.0,1.02,218.0
5.04,98.37,525127688.0,1.01,78.0
5.02,98.39,525127688.0,1.03,191.0
5.07,98.37,525127688.0,1.02,80.0
5.03,98.39,525127688.0,0.6,119.0
5.03,98.38,525127688.0,0.98,217.0
5.08,98.35,525127688.0,1.38,103.0
5.02,98.38,525127688.0,0.93,82.0
5.02,98.39,525127688.0,1.11,216.0
4.84,98.41,525127688.0,1.05,73.0
5.03,98.38,525127688.0,1.0,81.0
4.91,98.41,525127688.0,0.98,208.0
4.89,98.61,525127688.0,2.61,333.0
4.9,98.35,525127688.0,1.04,294.0
5.02,98.29,525127688.0,1.82,290.0
4.92,98.6,525127688.0,1.03,147.0
4.9,98.6,525127688.0,0.78,150.0
5.06,98.37,525127688.0,1.0,117.0
5.02,98.29,525127688.0,1.12,291.0
4.67,98.33,525127688.0,0.78,258.0
4.73,98.26,525127688.0,0.86,267.0
4.88,98.45,525127688.0,1.1,201.0
4.85,98.48,525127688.0,1.02,197.0
4.86,98.57,525127688.0,1.05,161.0
4.91,98.58,525127688.0,1.08,125.0
4.91,98.57,525127688.0,1.02,163.0
4.85,98.57,525127688.0,0.99,158.0
4.73,98.67,525127688.0,1.08,139.0
4.88,98.44,525127688.0,1.06,202.0
4.54,98.5,525127688.0,2.72,64.0
4.89,98.42,525127688.0,1.04,110.0
4.8,98.46,525127688.0,0.78,211.0
4.87,98.37,525127688.0,0.94,320.0
4.83,98.42,525127688.0,0.99,298.0
4.81,98.51,525127688.0,0.97,199.0
4.79,98.44,525127688.0,1.02,297.0
4.77,98.32,525127688.0,0.97,256.0
4.86,98.41,525127688.0,1.02,324.0
4.81,98.5,525127688.0,1.89,223.0
4.86,98.39,525127688.0,0.98,295.0
4.89,98.44,525127688.0,1.09,213.0
5.02,98.39,525127688.0,1.03,192.0
4.82,98.35,525127688.0,0.98,227.0
4.81,98.31,525127688.0,1.2,255.0
5.01,98.39,525127688.0,1.08,193.0
5.02,98.38,525127688.0,0.67,102.0
5.07,98.36,525127688.0,1.01,94.0
4.84,98.24,525127688.0,0.99,231.0
4.84,98.5,525127688.0,2.46,186.0
4.79,98.36,525127688.0,0.95,280.0
5.03,98.38,525127688.0,1.0,118.0
4.84,98.41,525127688.0,1.02,307.0
4.91,98.34,525127688.0,0.98,319.0
4.85,98.41,525127688.0,0.98,74.0
4.87,98.29,525127688.0,0.56,241.0
4.75,98.43,525127688.0,0.88,71.0
4.88,98.48,525127688.0,1.05,187.0
4.86,98.32,525127688.0,1.07,228.0
4.77,98.36,525127688.0,1.07,278.0
4.83,98.43,525127688.0,0.87,210.0
4.79,98.36,525127688.0,1.2,281.0
4.99,98.4,525127688.0,2.48,328.0
4.93,98.4,525127688.0,0.95,76.0
4.8,98.44,525127688.0,1.03,308.0
4.68,98.33,525127688.0,1.02,257.0
4.73,98.3,525127688.0,1.15,268.0
4.65,98.33,525127688.0,0.76,270.0
4.94,98.31,525127688.0,0.98,293.0
4.89,98.42,525127688.0,0.84,86.0
4.94,98.29,525127688.0,0.92,304.0
4.97,98.35,525127688.0,4.98,289.0
4.99,98.28,525127688.0,0.85,315.0
4.95,98.29,525127688.0,0.92,303.0
4.99,98.27,525127688.0,1.03,317.0
4.99,98.3,525127688.0,0.97,292.0
4.92,98.33,525127688.0,0.96,305.0
4.96,98.29,525127688.0,1.23,302.0
4.96,98.41,525127688.0,1.02,207.0
4.81,98.63,525127688.0,0.65,140.0
4.73,98.44,525127688.0,4.53,70.0
5.0,98.4,525127688.0,1.08,206.0
4.85,98.64,525127688.0,0.27,174.0
4.7,98.33,525127688.0,0.96,269.0
4.95,98.38,525127688.0,1.51,88.0
4.78,98.57,525127688.0,0.98,160.0
4.92,98.41,525127688.0,1.03,195.0
4.7,98.41,525127688.0,0.78,276.0
4.93,98.41,525127688.0,0.99,111.0
4.99,98.41,525127688.0,1.03,190.0
4.96,98.41,525127688.0,0.96,194.0
4.87,98.62,525127688.0,0.26,148.0
5.0,98.4,525127688.0,0.79,96.0
4.88,98.62,525127688.0,0.93,172.0
4.82,98.42,525127688.0,1.06,296.0
4.79,98.36,525127688.0,0.25,284.0
4.79,98.36,525127688.0,1.07,283.0
3.18,100.06,525127866.0,4.44,238.0
3.27,100.17,525127866.0,0.99,205.0
3.3,100.17,525127866.0,0.95,150.0
3.26,100.21,525127866.0,1.08,178.0
3.27,100.2,525127866.0,1.06,151.0
3.3,100.17,525127866.0,1.04,168.0
3.21,100.22,525127866.0,2.11,203.0
3.2,100.21,525127866.0,3.64,177.0
3.2,100.22,525127866.0,1.25,190.0
3.31,100.19,525127866.0,0.99,192.0
3.18,100.03,525127866.0,1.25,251.0
3.23,100.22,525127866.0,0.25,166.0
3.31,100.19,525127866.0,1.12,200.0
3.3,100.16,525127866.0,0.29,174.0
3.33,100.14,525127866.0,1.04,149.0
3.85,98.75,525127866.0,0.84,3.0
3.34,100.14,525127866.0,1.01,169.0
3.31,100.19,525127866.0,0.98,179.0
3.21,100.04,525127866.0,1.16,239.0
3.2,100.05,525127866.0,0.71,250.0
3.84,98.74,525127866.0,1.01,5.0
3.83,98.74,525127866.0,0.55,7.0
3.81,98.84,525127866.0,0.98,1.0
3.24,100.01,525127866.0,2.93,249.0
3.33,100.18,525127866.0,0.96,186.0
3.23,99.92,525127866.0,3.46,311.0
3.56,99.56,525127866.0,9.95,80.0
3.22,99.93,525127866.0,1.03,253.0
3.25,100.12,525127866.0,3.24,144.0
3.15,99.93,525127866.0,5.85,126.0
3.31,100.13,525127866.0,1.08,145.0
3.37,99.89,525127866.0,2.41,221.0
3.33,100.17,525127866.0,1.04,185.0
3.38,99.82,525127866.0,1.31,281.0
3.35,99.81,525127866.0,5.66,295.0
3.34,99.84,525127866.0,0.62,138.0
3.34,99.83,525127866.0,0.9,120.0
3.34,99.69,525127866.0,0.97,325.0
3.43,99.78,525127866.0,0.83,117.0
3.44,99.77,525127866.0,0.43,306.0
3.27,100.2,525127866.0,0.98,167.0
3.27,100.2,525127866.0,0.91,201.0
3.44,99.77,525127866.0,0.99,304.0
3.26,100.21,525127866.0,1.06,204.0
3.23,100.22,525127866.0,0.03,152.0
3.2,100.22,525127866.0,0.78,189.0
3.22,100.22,525127866.0,1.41,188.0
3.39,99.6,525127866.0,0.33,326.0
3.38,99.63,525127866.0,0.95,89.0
3.51,99.55,525127866.0,0.88,94.0
3.46,99.56,525127866.0,3.47,84.0
3.53,99.62,525127866.0,0.77,95.0
3.81,98.84,525127866.0,1.05,0.0
3.85,98.75,525127866.0,1.08,4.0
3.84,98.78,525127866.0,1.03,2.0
3.83,98.73,525127866.0,1.02,6.0
3.34,99.83,525127866.0,0.57,280.0
3.26,100.21,525127866.0,0.93,191.0
3.31,99.81,525127866.0,4.78,316.0
3.26,100.21,525127866.0,0.64,187.0
3.19,99.98,525127866.0,0.95,252.0
3.22,99.93,525127866.0,1.22,260.0
3.22,99.93,525127866.0,0.47,299.0
3.23,99.92,525127866.0,1.78,298.0
3.32,99.85,525127866.0,1.03,137.0
3.32,99.85,525127866.0,1.14,279.0
3.33,99.92,525127866.0,0.97,211.0
3.29,99.86,525127866.0,2.3,301.0
3.3,99.86,525127866.0,1.34,297.0
3.35,100.16,525127866.0,1.0,180.0
3.38,100.12,525127866.0,0.91,198.0
3.28,100.14,525127866.0,0.17,206.0
3.35,100.12,525127866.0,1.03,173.0
3.35,100.15,525127866.0,0.98,193.0
3.34,100.11,525127866.0,1.01,146.0
3.37,100.1,525127866.0,1.1,171.0
3.41,100.09,525127866.0,0.94,183.0
3.4,100.09,525127866.0,0.97,197.0
3.34,99.91,525127866.0,0.27,234.0
3.35,99.87,525127866.0,1.02,232.0
3.35,99.87,525127866.0,1.03,233.0
3.39,99.87,525127866.0,1.33,245.0
3.37,99.89,525127866.0,2.32,243.0
3.37,99.89,525127866.0,0.55,219.0
3.39,100.12,525127866.0,0.97,194.0
3.48,99.53,525127866.0,0.96,328.0
3.35,99.91,525127866.0,0.5,208.0
3.5,99.56,525127866.0,3.01,93.0
3.41,100.1,525127866.0,1.03,182.0
3.36,99.9,525127866.0,0.31,222.0
3.39,99.87,525127866.0,0.86,244.0
3.41,100.09,525127866.0,1.0,196.0
3.32,99.93,525127866.0,0.78,212.0
3.26,99.99,525127866.0,7.39,229.0
3.41,99.68,525127866.0,3.39,87.0
3.33,99.93,525127866.0,0.55,209.0
3.36,99.71,525127866.0,1.18,319.0
3.35,99.91,525127866.0,6.12,218.0
3.37,99.89,525127866.0,1.48,210.0
3.25,99.9,525127866.0,0.99,254.0
3.36,99.68,525127866.0,1.0,88.0
3.41,100.1,525127866.0,1.01,195.0
3.38,99.81,525127866.0,1.02,119.0
3.32,99.73,525127866.0,5.04,324.0
3.32,99.74,525127866.0,1.46,317.0
3.31,99.83,525127866.0,0.3,290.0
3.28,99.98,525127866.0,1.73,241.0
3.29,99.86,525127866.0,10.05,136.0
3.26,99.88,525127866.0,0.93,288.0
3.35,100.15,525127866.0,1.03,199.0
3.3,99.84,525127866.0,1.04,289.0
3.36,100.11,525127866.0,0.93,170.0
3.4,99.81,525127866.0,1.23,303.0
3.36,99.9,525127866.0,0.96,246.0
3.38,100.13,525127866.0,0.96,181.0
3.4,100.11,525127866.0,1.0,184.0
3.38,100.1,525127866.0,0.97,172.0
3.35,99.9,525127866.0,2.38,231.0
3.41,99.8,525127866.0,1.14,118.0
3.37,100.1,525127866.0,0.98,148.0
3.37,100.1,525127866.0,1.03,147.0
3.39,99.81,525127866.0,0.3,282.0
3.41,99.8,525127866.0,20.35,115.0
3.37,99.82,525127866.0,1.9,307.0
3.4,99.59,525127866.0,1.05,90.0
3.43,99.78,525127866.0,1.02,116.0
3.34,99.84,525127866.0,1.03,302.0
3.43,99.56,525127866.0,0.96,327.0
3.45,99.76,525127866.0,0.65,305.0
3.34,99.71,525127866.0,1.0,318.0
3.23,99.91,525127866.0,5.81,287.0
3.27,99.89,525127866.0,10.06,278.0
3.27,99.88,525127866.0,4.88,259.0
4.88,98.5,525128199.0,1.0,112.0
5.11,98.46,525128199.0,0.4,140.0
5.07,98.48,525128199.0,0.92,118.0
5.01,98.52,525128199.0,0.55,120.0
5.11,98.28,525128199.0,1.02,191.0
5.01,98.28,525128199.0,1.04,310.0
5.1,98.29,525128199.0,0.19,197.0
5.07,98.47,525128199.0,1.01,117.0
4.97,98.37,525128199.0,0.8,89.0
5.01,98.55,525128199.0,1.13,131.0
5.07,98.21,525128199.0,1.35,314.0
5.04,98.37,525128199.0,1.03,171.0
5.06,98.24,525128199.0,0.86,313.0
5.11,98.28,525128199.0,1.0,196.0
4.6,98.45,525128199.0,0.77,297.0
5.02,98.53,525128199.0,0.88,130.0
5.01,98.35,525128199.0,1.02,90.0
5.12,98.31,525128199.0,0.77,168.0
5.1,98.28,525128199.0,1.02,195.0
5.09,98.32,525128199.0,0.92,180.0
5.11,98.28,525128199.0,0.3,193.0
5.11,98.28,525128199.0,0.83,192.0
5.07,98.33,525128199.0,0.99,170.0
5.02,98.53,525128199.0,1.02,129.0
4.86,98.5,525128199.0,1.03,111.0
4.97,98.43,525128199.0,0.61,173.0
4.99,98.56,525128199.0,1.03,128.0
4.97,98.39,525128199.0,1.09,163.0
5.06,98.31,525128199.0,1.0,182.0
4.76,98.48,525128199.0,1.03,158.0
4.74,98.48,525128199.0,0.95,334.0
5.02,98.35,525128199.0,1.19,91.0
5.06,98.29,525128199.0,0.94,190.0
4.96,98.58,525128199.0,1.04,127.0
4.95,98.57,525128199.0,1.38,121.0
4.96,98.55,525128199.0,1.02,146.0
4.94,98.58,525128199.0,1.07,122.0
4.82,98.49,525128199.0,1.15,157.0
4.81,98.46,525128199.0,1.09,160.0
5.08,98.36,525128199.0,1.02,94.0
4.92,98.59,525128199.0,1.01,126.0
4.77,98.46,525128199.0,1.05,335.0
4.99,98.43,525128199.0,1.05,97.0
4.94,98.38,525128199.0,1.0,88.0
4.95,98.59,525128199.0,0.85,133.0
4.93,98.57,525128199.0,0.97,147.0
5.05,98.35,525128199.0,1.35,103.0
5.07,98.35,525128199.0,0.94,92.0
5.05,98.36,525128199.0,0.77,102.0
4.95,98.49,525128199.0,0.98,113.0
4.93,98.45,525128199.0,0.78,174.0
5.11,98.46,525128199.0,1.52,141.0
5.06,98.34,525128199.0,1.01,179.0
5.06,98.22,525128199.0,0.8,315.0
4.86,98.46,525128199.0,0.99,109.0
4.88,98.43,525128199.0,1.0,161.0
4.54,98.49,525128199.0,0.87,294.0
4.83,98.6,525128199.0,1.01,151.0
4.84,98.55,525128199.0,0.98,153.0
4.91,98.59,525128199.0,0.59,148.0
5.02,98.3,525128199.0,1.13,189.0
4.92,98.45,525128199.0,0.31,175.0
5.0,98.52,525128199.0,1.03,145.0
4.98,98.48,525128199.0,0.92,114.0
4.84,98.41,525128199.0,0.9,86.0
4.4,98.38,525128199.0,0.96,79.0
4.98,98.57,525128199.0,0.93,132.0
4.88,98.64,525128199.0,0.97,135.0
4.63,98.41,525128199.0,1.12,299.0
4.64,98.4,525128199.0,0.04,83.0
4.48,98.51,525128199.0,0.51,293.0
5.03,98.37,525128199.0,1.03,178.0
4.4,98.38,525128199.0,1.48,78.0
4.98,98.32,525128199.0,1.02,188.0
4.96,98.34,525128199.0,1.04,184.0
4.88,98.31,525128199.0,0.49,327.0
4.8,98.44,525128199.0,0.83,336.0
4.82,98.37,525128199.0,0.58,330.0
5.01,98.38,525128199.0,0.93,164.0
5.02,98.37,525128199.0,0.93,104.0
5.05,98.36,525128199.0,1.15,165.0
4.91,98.62,525128199.0,1.02,134.0
5.03,98.4,525128199.0,0.96,96.0
5.06,98.38,525128199.0,1.01,95.0
5.03,98.26,525128199.0,1.04,311.0
5.03,98.24,525128199.0,1.2,316.0
5.09,98.31,525128199.0,1.07,181.0
5.06,98.23,525128199.0,0.87,312.0
4.88,98.31,525128199.0,1.55,328.0
5.09,98.34,525128199.0,0.97,93.0
4.88,98.48,525128199.0,0.85,156.0
4.6,98.46,525128199.0,1.1,295.0
4.83,98.48,525128199.0,0.97,110.0
4.88,98.49,525128199.0,1.02,155.0
4.9,98.32,525128199.0,0.11,307.0
4.87,98.32,525128199.0,0.63,326.0
5.12,98.46,525128199.0,1.12,142.0
4.29,98.46,525128199.0,6.7,72.0
5.11,98.32,525128199.0,0.91,167.0
4.81,98.42,525128199.0,1.19,322.0
5.12,98.46,525128199.0,0.54,139.0
4.81,98.4,525128199.0,1.03,323.0
4.9,98.32,525128199.0,0.91,308.0
4.66,98.37,525128199.0,0.95,300.0
4.87,98.32,525128199.0,1.2,329.0
4.91,98.33,525128199.0,1.03,319.0
4.85,98.34,525128199.0,1.18,325.0
5.1,98.28,525128199.0,0.98,194.0
4.76,98.41,525128199.0,1.05,85.0
4.61,98.44,525128199.0,1.15,298.0
4.84,98.62,525128199.0,1.02,150.0
4.74,98.46,525128199.0,2.54,332.0
4.87,98.53,525128199.0,1.03,154.0
5.0,98.4,525128199.0,0.77,172.0
4.96,98.44,525128199.0,0.98,176.0
4.97,98.39,525128199.0,1.02,106.0
4.93,98.34,525128199.0,1.14,185.0
4.93,98.35,525128199.0,1.85,187.0
5.09,98.33,525128199.0,1.03,166.0
5.08,98.32,525128199.0,1.3,169.0
4.88,98.6,525128199.0,0.9,125.0
4.83,98.37,525128199.0,0.76,324.0
4.85,98.39,525128199.0,0.77,321.0
4.89,98.43,525128199.0,1.02,108.0
4.9,98.4,525128199.0,1.15,87.0
4.95,98.3,525128199.0,0.97,318.0
4.99,98.27,525128199.0,0.98,317.0
4.95,98.3,525128199.0,0.93,309.0
4.75,98.48,525128199.0,0.9,159.0
4.62,98.45,525128199.0,1.06,296.0
4.87,98.36,525128199.0,1.0,320.0
4.73,98.46,525128199.0,1.08,333.0
4.9,98.6,525128199.0,0.53,123.0
4.92,98.42,525128199.0,0.87,98.0
4.92,98.41,525128199.0,0.81,162.0
5.03,98.32,525128199.0,0.81,183.0
5.02,98.37,525128199.0,3.07,101.0
5.04,98.5,525128199.0,1.04,144.0
5.07,98.47,525128199.0,1.02,116.0
5.08,98.48,525128199.0,0.99,143.0
5.03,98.48,525128199.0,1.05,115.0
5.05,98.5,525128199.0,1.06,119.0
4.93,98.41,525128199.0,1.03,107.0
4.67,98.4,525128199.0,1.04,84.0
4.72,98.31,525128199.0,0.84,302.0
4.74,98.29,525128199.0,1.17,303.0
4.69,98.34,525128199.0,1.02,301.0
4.86,98.61,525128199.0,1.49,124.0
5.0,98.4,525128199.0,1.04,177.0
4.85,98.57,525128199.0,0.98,152.0
5.0,98.38,525128199.0,0.99,105.0
4.87,98.6,525128199.0,1.4,149.0
4.44,98.36,525128199.0,4.49,77.0
5.21,97.75,525128219.0,21.31,8.0
4.36,98.83,525128222.0,1.09,58.0
4.68,98.87,525128222.0,0.98,7.0
4.46,98.86,525128222.0,1.44,43.0
4.42,98.88,525128222.0,0.95,39.0
4.45,98.87,525128222.0,3.79,52.0
4.66,98.49,525128222.0,0.67,234.0
4.4,98.85,525128222.0,1.89,57.0
4.35,98.82,525128222.0,0.25,59.0
4.38,98.89,525128222.0,1.03,34.0
4.72,98.85,525128222.0,1.02,3.0
4.3,98.93,525128222.0,0.79,36.0
4.8,98.49,525128222.0,0.94,231.0
4.82,98.49,525128222.0,0.92,230.0
4.75,98.49,525128222.0,0.97,232.0
4.36,98.9,525128222.0,1.22,37.0
4.48,98.87,525128222.0,1.04,21.0
4.63,98.9,525128222.0,1.03,1.0
4.75,98.83,525128222.0,0.9,5.0
4.38,98.92,525128222.0,1.34,23.0
4.44,98.87,525128222.0,0.9,44.0
4.36,98.54,525128222.0,1.04,73.0
4.81,98.59,525128222.0,1.03,210.0
4.47,98.63,525128222.0,1.09,64.0
4.89,98.66,525128222.0,1.0,198.0
4.43,98.67,525128222.0,2.09,63.0
4.73,98.49,525128222.0,0.78,233.0
4.3,98.5,525128222.0,1.1,275.0
4.5,98.96,525128222.0,1.06,11.0
4.5,98.87,525128222.0,0.92,13.0
4.82,98.64,525128222.0,0.99,158.0
4.82,98.66,525128222.0,1.03,162.0
4.74,98.65,525128222.0,0.98,160.0
4.79,98.65,525128222.0,0.62,224.0
4.82,98.64,525128222.0,0.77,223.0
4.56,98.83,525128222.0,0.95,29.0
4.34,98.58,525128222.0,2.67,72.0
4.83,98.65,525128222.0,0.97,135.0
4.52,98.83,525128222.0,0.94,14.0
4.66,98.44,525128222.0,5.68,239.0
4.52,98.84,525128222.0,0.27,31.0
4.49,98.84,525128222.0,0.52,42.0
4.27,98.48,525128222.0,1.05,283.0
4.5,98.59,525128222.0,3.0,68.0
4.21,98.53,525128222.0,1.09,284.0
4.18,98.56,525128222.0,1.27,285.0
4.21,98.64,525128222.0,0.94,293.0
4.5,98.61,525128222.0,0.7,65.0
4.59,98.93,525128222.0,0.53,9.0
4.59,98.94,525128222.0,0.85,0.0
4.75,98.83,525128222.0,1.04,4.0
4.59,98.77,525128222.0,0.92,18.0
4.59,98.76,525128222.0,0.96,17.0
4.52,98.85,525128222.0,1.1,28.0
4.86,98.62,525128222.0,0.91,122.0
4.87,98.62,525128222.0,0.91,176.0
