Lat,Lon,Time Range,mmsi,Apparent Fishing Hours
4.19,99.4,2024-02-02 01:00,525120633.0,1.06
4.2,99.39,2024-02-08 05:00,525120633.0,0.93
4.21,99.38,2024-02-02 14:00,525120633.0,0.97
4.2,99.4,2024-02-04 00:00,525120633.0,1.0
4.19,99.38,2024-02-01 13:00,525120633.0,1.15
4.19,99.4,2024-02-01 23:00,525120633.0,0.92
4.18,99.4,2024-02-08 10:00,525120633.0,1.1
4.16,99.37,2024-02-07 21:00,525120633.0,0.61
4.13,99.43,2024-02-11 21:00,525131693.0,1.02
4.14,99.43,2024-02-09 23:00,525131693.0,2.3
4.13,99.43,2024-02-01 10:00,525131693.0,0.99
4.17,99.41,2024-02-13 23:00,525131693.0,1.03
4.16,99.42,2024-02-01 09:00,525131693.0,1.6
4.16,99.42,2024-02-13 00:00,525131693.0,0.76
4.15,99.42,2024-02-02 11:00,525131693.0,1.49
4.15,99.42,2024-02-01 23:00,525131693.0,0.89
4.15,99.42,2024-02-10 11:00,525131693.0,1.56
4.17,99.41,2024-02-14 11:00,525131693.0,1.01
4.15,99.42,2024-02-01 11:00,525131693.0,1.07
4.16,99.4,2024-02-12 21:00,525131693.0,1.0
4.18,99.41,2024-02-12 00:00,525131693.0,1.0
4.13,99.43,2024-02-12 11:00,525131693.0,1.07
4.16,99.41,2024-02-11 11:00,525131693.0,1.03
4.15,99.42,2024-02-02 23:00,525131693.0,0.86
4.16,99.42,2024-02-11 08:00,525131693.0,1.02
4.14,99.42,2024-02-12 09:00,525131693.0,1.48
4.18,99.4,2024-02-02 00:00,525131693.0,1.11
4.18,99.41,2024-02-13 09:00,525131693.0,0.87
4.19,99.4,2024-02-14 00:00,525131693.0,0.97
4.17,99.41,2024-02-02 10:00,525131693.0,0.56
4.13,99.43,2024-02-11 23:00,525131693.0,1.1
4.13,99.43,2024-02-08 08:00,525129128.0,0.95
4.14,99.42,2024-02-02 12:00,525129128.0,1.07
4.17,99.41,2024-02-08 09:00,525129128.0,1.05
4.14,99.42,2024-02-07 21:00,525129128.0,1.0
4.16,99.41,2024-02-09 23:00,525129128.0,1.54
4.17,99.4,2024-02-08 05:00,525129128.0,0.88
4.13,99.43,2024-02-07 19:00,525129128.0,1.02
4.14,99.42,2024-02-12 05:00,525129128.0,1.05
4.14,99.42,2024-02-01 01:00,525129128.0,0.93
4.14,99.42,2024-02-10 11:00,525129128.0,0.9
4.14,99.41,2024-02-15 00:00,525120643.0,0.34
4.18,99.41,2024-02-11 02:00,525120643.0,1.02
4.13,99.41,2024-02-11 21:00,525120643.0,1.07
4.14,99.41,2024-02-14 00:00,525120643.0,1.01
4.15,99.42,2024-02-13 01:00,525120643.0,1.05
4.15,99.42,2024-02-12 01:00,525120643.0,1.0
4.17,99.41,2024-02-14 01:00,525120643.0,1.03
4.13,99.42,2024-02-01 10:00,525120643.0,1.09
4.18,99.41,2024-02-13 08:00,525120643.0,0.39
4.14,99.43,2024-02-01 00:00,525120643.0,0.55
4.16,99.41,2024-02-14 10:00,525120643.0,0.99
4.17,99.42,2024-02-12 08:00,525120643.0,0.6
4.15,99.41,2024-02-02 10:00,525120643.0,1.13
4.16,99.41,2024-02-06 03:00,525120643.0,0.64
4.16,99.41,2024-02-03 01:00,525120633.0,0.3
4.14,99.41,2024-02-08 09:00,525120633.0,2.99
4.16,99.41,2024-02-04 01:00,525120633.0,0.15
4.15,99.41,2024-02-01 12:00,525120633.0,2.06
4.15,99.41,2024-02-06 02:00,525120633.0,0.68
4.18,99.41,2024-02-02 13:00,525120633.0,1.02
4.15,99.41,2024-02-08 06:00,525120633.0,0.88
4.17,99.41,2024-02-03 00:00,525120633.0,0.77
4.15,99.42,2024-02-02 11:00,525120633.0,3.9
4.18,99.4,2024-02-02 00:00,525120633.0,1.11
4.13,99.43,2024-02-02 12:00,525120633.0,1.04
4.12,99.37,2024-02-09 05:00,525131693.0,1.04
4.09,99.33,2024-02-14 15:00,525131693.0,1.03
4.04,99.33,2024-02-04 03:00,525131693.0,1.04
4.08,99.36,2024-02-03 12:00,525131693.0,1.22
4.07,99.36,2024-02-03 13:00,525131693.0,0.32
4.11,99.33,2024-02-03 04:00,525131693.0,3.55
4.1,99.34,2024-02-04 04:00,525131693.0,1.03
4.05,99.33,2024-02-04 02:00,525131693.0,2.16
4.12,99.32,2024-02-04 05:00,525131693.0,0.52
4.06,99.38,2024-02-14 14:00,525131693.0,1.12
4.11,99.33,2024-02-04 11:00,525131693.0,1.45
4.12,99.32,2024-02-01 23:00,525129128.0,0.99
4.12,99.33,2024-02-03 00:00,525129128.0,0.89
4.11,99.4,2024-02-09 04:00,525129128.0,1.03
4.12,99.33,2024-02-01 14:00,525129128.0,0.8
4.08,99.35,2024-02-01 13:00,525129128.0,1.0
4.07,99.35,2024-02-03 13:00,525129128.0,1.55
4.06,99.36,2024-02-01 12:00,525129128.0,1.28
4.11,99.33,2024-02-03 01:00,525129128.0,0.52
4.08,99.36,2024-02-08 19:00,525129128.0,0.73
4.07,99.35,2024-02-01 11:00,525129128.0,2.12
4.12,99.33,2024-02-02 01:00,525129128.0,1.0
4.08,99.36,2024-02-08 18:00,525129128.0,1.49
4.1,99.4,2024-02-09 03:00,525129128.0,0.97
4.08,99.35,2024-02-02 00:00,525129128.0,1.16
4.12,99.33,2024-02-07 08:00,525129128.0,1.25
4.12,99.32,2024-02-05 04:00,525120643.0,1.02
4.09,99.35,2024-02-02 01:00,525120643.0,1.05
4.11,99.34,2024-02-01 13:00,525120643.0,0.33
4.1,99.32,2024-02-03 14:00,525120643.0,3.47
4.11,99.33,2024-02-04 02:00,525120643.0,1.87
4.1,99.34,2024-02-05 03:00,525120643.0,1.05
4.07,99.34,2024-02-04 14:00,525120643.0,1.07
4.12,99.32,2024-02-04 04:00,525120643.0,1.02
4.09,99.35,2024-02-02 00:00,525120643.0,1.12
4.13,99.32,2024-02-11 15:00,525120643.0,1.03
4.04,99.39,2024-02-11 13:00,525120643.0,1.75
4.08,99.35,2024-02-03 00:00,525120643.0,0.88
4.12,99.33,2024-02-01 23:00,525120643.0,0.96
4.09,99.35,2024-02-11 14:00,525120643.0,0.97
4.1,99.34,2024-02-04 03:00,525120643.0,0.73
4.08,99.35,2024-02-03 01:00,525120643.0,0.27
4.06,99.37,2024-02-11 07:00,525120643.0,1.01
4.08,99.34,2024-02-06 06:00,525120643.0,0.58
4.07,99.36,2024-02-11 06:00,525120643.0,0.36
4.09,99.33,2024-02-04 15:00,525120643.0,1.03
4.11,99.4,2024-02-10 05:00,525127833.0,0.77
4.05,99.32,2024-02-04 15:00,525120633.0,1.09
4.07,99.32,2024-02-07 05:00,525120633.0,1.27
4.06,99.32,2024-02-07 06:00,525120633.0,1.03
4.1,99.4,2024-02-05 20:00,525120633.0,0.87
4.06,99.32,2024-02-05 04:00,525120633.0,0.8
4.11,99.4,2024-02-10 04:00,525120633.0,2.2
4.1,99.46,2024-02-10 08:00,525131693.0,1.15
4.07,99.43,2024-02-09 11:00,525131693.0,1.58
4.06,99.43,2024-02-09 20:00,525131693.0,0.78
4.1,99.46,2024-02-11 22:00,525131693.0,1.07
4.08,99.41,2024-02-09 06:00,525131693.0,0.93
4.11,99.45,2024-02-13 12:00,525131693.0,0.77
4.12,99.44,2024-02-12 23:00,525131693.0,0.98
4.12,99.44,2024-02-11 10:00,525131693.0,1.01
4.09,99.47,2024-02-10 09:00,525131693.0,1.02
4.11,99.45,2024-02-13 10:00,525131693.0,0.98
4.11,99.45,2024-02-12 10:00,525131693.0,0.89
4.12,99.44,2024-02-10 07:00,525131693.0,1.8
4.12,99.41,2024-02-09 19:00,525131693.0,0.98
4.12,99.41,2024-02-09 12:00,525131693.0,1.01
4.07,99.42,2024-02-14 21:00,525131693.0,1.03
4.12,99.44,2024-02-12 22:00,525131693.0,1.02
4.11,99.45,2024-02-11 09:00,525131693.0,1.03
4.05,99.44,2024-02-03 00:00,525131693.0,1.04
4.1,99.45,2024-02-10 10:00,525129128.0,0.95
4.06,99.43,2024-02-09 05:00,525129128.0,1.0
4.11,99.44,2024-02-07 20:00,525129128.0,0.82
4.05,99.43,2024-02-09 07:00,525129128.0,0.98
4.12,99.41,2024-02-10 07:00,525129128.0,0.41
4.09,99.44,2024-02-09 21:00,525129128.0,0.25
4.09,99.44,2024-02-09 18:00,525129128.0,1.0
4.09,99.45,2024-02-08 07:00,525129128.0,2.2
4.08,99.45,2024-02-10 08:00,525129128.0,1.65
4.07,99.48,2024-02-12 07:00,525129128.0,0.93
4.05,99.43,2024-02-09 02:00,525129128.0,3.17
4.08,99.45,2024-02-12 04:00,525129128.0,0.95
4.06,99.43,2024-02-09 06:00,525129128.0,0.99
4.08,99.48,2024-02-10 09:00,525129128.0,1.02
4.09,99.44,2024-02-09 14:00,525129128.0,2.07
4.11,99.44,2024-02-12 06:00,525129128.0,0.89
4.12,99.43,2024-02-01 00:00,525129128.0,1.05
4.12,99.44,2024-02-02 11:00,525129128.0,0.93
4.09,99.44,2024-02-09 17:00,525129128.0,0.96
4.09,99.44,2024-02-09 22:00,525129128.0,1.18
4.09,99.44,2024-02-09 20:00,525129128.0,1.1
4.09,99.44,2024-02-09 15:00,525129128.0,1.15
4.09,99.44,2024-02-09 16:00,525129128.0,1.2
4.09,99.44,2024-02-09 19:00,525129128.0,0.8
4.12,99.44,2024-02-06 04:00,525120643.0,1.24
4.1,99.45,2024-02-13 00:00,525120643.0,1.03
4.08,99.47,2024-02-11 00:00,525120643.0,0.5
4.05,99.49,2024-02-13 11:00,525120643.0,0.88
4.06,99.48,2024-02-12 11:00,525120643.0,1.07
4.12,99.44,2024-02-13 09:00,525120643.0,1.57
4.13,99.43,2024-02-11 01:00,525120643.0,1.03
4.1,99.45,2024-02-12 00:00,525120643.0,0.99
4.08,99.46,2024-02-01 11:00,525120643.0,0.79
4.09,99.46,2024-02-02 11:00,525120643.0,1.01
4.09,99.45,2024-02-11 22:00,525120643.0,1.07
4.08,99.46,2024-02-12 10:00,525120643.0,1.05
4.06,99.48,2024-02-01 12:00,525120643.0,0.51
4.06,99.47,2024-02-11 23:00,525120643.0,0.97
4.06,99.48,2024-02-12 23:00,525120643.0,0.41
4.1,99.45,2024-02-14 11:00,525120643.0,0.69
4.1,99.45,2024-02-12 09:00,525120643.0,1.31
4.08,99.47,2024-02-13 10:00,525120643.0,0.99
4.1,99.44,2024-02-02 12:00,525120643.0,0.26
4.13,99.43,2024-02-01 01:00,525120643.0,0.82
4.09,99.41,2024-02-10 00:00,525127833.0,0.78
4.05,99.44,2024-02-09 23:00,525127833.0,1.13
4.1,99.41,2024-02-10 05:00,525125813.0,1.01
4.08,99.42,2024-02-10 00:00,525125813.0,0.96
4.09,99.41,2024-02-10 05:00,525120633.0,0.25
4.09,99.41,2024-02-05 12:00,525120633.0,4.89
4.1,99.49,2024-02-09 15:00,525120633.0,0.78
4.12,99.49,2024-02-09 16:00,525120633.0,1.3
4.1,99.49,2024-02-13 15:00,525120633.0,1.14
4.07,99.47,2024-02-13 18:00,525120633.0,1.14
4.08,99.42,2024-02-10 02:00,525120633.0,0.77
4.06,99.42,2024-02-05 13:00,525120633.0,1.13
4.07,99.42,2024-02-05 19:00,525120633.0,1.01
4.09,99.48,2024-02-13 17:00,525120633.0,1.66
4.05,99.44,2024-02-10 01:00,525120633.0,2.48
4.03,99.34,2024-02-04 13:00,525131693.0,0.82
3.96,99.37,2024-02-04 14:00,525131693.0,0.95
4.04,99.35,2024-02-04 12:00,525131693.0,1.09
3.97,99.36,2024-02-10 15:00,525127833.0,1.04
4.01,99.35,2024-02-07 07:00,525120633.0,0.97
4.0,99.34,2024-02-05 02:00,525120633.0,1.02
4.01,99.33,2024-02-04 13:00,525120633.0,1.66
4.04,99.35,2024-02-13 20:00,525120633.0,1.48
4.03,99.33,2024-02-05 03:00,525120633.0,0.93
4.04,99.33,2024-02-05 01:00,525120633.0,0.91
4.01,99.33,2024-02-04 14:00,525120633.0,1.2
4.01,99.45,2024-02-14 22:00,525131693.0,0.87
3.98,99.49,2024-02-14 23:00,525131693.0,0.75
4.0,99.47,2024-02-09 09:00,525131693.0,1.0
4.03,99.45,2024-02-09 21:00,525131693.0,0.25
4.04,99.45,2024-02-09 07:00,525131693.0,1.07
4.01,99.47,2024-02-09 08:00,525131693.0,0.52
4.01,99.46,2024-02-03 01:00,525131693.0,0.5
4.03,99.43,2024-02-14 13:00,525131693.0,1.81
3.98,99.48,2024-02-09 11:00,525129128.0,1.0
4.01,99.46,2024-02-09 12:00,525129128.0,0.82
3.97,99.46,2024-02-08 20:00,525129128.0,0.5
4.0,99.47,2024-02-09 08:00,525129128.0,0.98
3.96,99.44,2024-02-10 02:00,525180899.0,0.79
3.95,99.47,2024-02-09 14:00,525180899.0,1.02
4.0,99.41,2024-02-11 08:00,525120643.0,1.01
4.0,99.43,2024-02-09 13:00,525127833.0,1.11
3.99,99.44,2024-02-09 15:00,525127833.0,1.0
4.04,99.44,2024-02-10 06:00,525127833.0,1.12
4.01,99.44,2024-02-10 07:00,525127833.0,1.04
4.0,99.43,2024-02-09 14:00,525127833.0,0.87
4.0,99.47,2024-02-09 22:00,525127833.0,1.02
3.97,99.46,2024-02-09 21:00,525127833.0,0.88
3.98,99.46,2024-02-09 19:00,525127833.0,1.0
3.97,99.46,2024-02-09 20:00,525127833.0,1.02
3.97,99.45,2024-02-09 12:00,525127833.0,1.03
3.99,99.44,2024-02-09 16:00,525127833.0,1.05
3.99,99.45,2024-02-09 18:00,525127833.0,1.0
3.99,99.44,2024-02-09 17:00,525127833.0,1.05
3.99,99.44,2024-02-10 08:00,525127833.0,1.14
3.95,99.44,2024-02-09 04:00,525127833.0,0.81
3.96,99.43,2024-02-09 03:00,525127866.0,1.07
3.96,99.43,2024-02-09 02:00,525127866.0,0.73
3.96,99.44,2024-02-10 02:00,525127866.0,1.03
3.96,99.43,2024-02-10 03:00,525127866.0,0.98
3.98,99.45,2024-02-09 17:00,525125813.0,1.0
3.98,99.45,2024-02-09 19:00,525125813.0,1.0
3.98,99.45,2024-02-09 20:00,525125813.0,1.0
3.98,99.45,2024-02-09 21:00,525125813.0,0.88
3.99,99.48,2024-02-09 22:00,525125813.0,1.02
3.98,99.45,2024-02-09 18:00,525125813.0,1.0
4.0,99.47,2024-02-10 07:00,525125813.0,1.05
3.97,99.43,2024-02-09 13:00,525125813.0,0.97
3.98,99.45,2024-02-09 15:00,525125813.0,1.0
3.98,99.44,2024-02-09 14:00,525125813.0,1.03
4.04,99.45,2024-02-09 23:00,525125813.0,1.07
4.03,99.45,2024-02-10 06:00,525125813.0,0.97
3.95,99.44,2024-02-09 12:00,525125813.0,1.25
3.98,99.45,2024-02-09 16:00,525125813.0,1.02
3.98,99.48,2024-02-10 07:00,525120633.0,2.81
3.97,99.49,2024-02-05 16:00,525120633.0,0.99
3.98,99.48,2024-02-05 15:00,525120633.0,1.08
4.02,99.45,2024-02-05 14:00,525120633.0,0.99
4.0,99.47,2024-02-05 17:00,525120633.0,0.9
4.04,99.44,2024-02-05 18:00,525120633.0,1.1
3.93,99.39,2024-02-04 16:00,525131693.0,0.95
3.92,99.4,2024-02-04 17:00,525131693.0,0.83
3.95,99.38,2024-02-04 15:00,525131693.0,1.19
3.95,99.39,2024-02-10 16:00,525127833.0,0.86
3.94,99.4,2024-02-10 17:00,525127833.0,1.22
3.95,99.39,2024-02-10 14:00,525127833.0,0.87
3.89,99.42,2024-02-04 18:00,525131693.0,0.65
3.92,99.43,2024-02-09 16:00,525180899.0,0.35
3.92,99.43,2024-02-09 15:00,525180899.0,1.02
3.95,99.44,2024-02-09 04:00,525180899.0,0.97
3.93,99.46,2024-02-10 01:00,525180899.0,0.97
3.87,99.49,2024-02-10 16:00,525180899.0,1.06
3.91,99.48,2024-02-09 05:00,525180899.0,0.95
3.93,99.42,2024-02-09 03:00,525180899.0,0.88
3.89,99.48,2024-02-11 11:00,525120643.0,0.52
3.9,99.47,2024-02-11 10:00,525120643.0,1.04
3.95,99.45,2024-02-11 09:00,525120643.0,0.91
3.9,99.49,2024-02-09 10:00,525127833.0,1.04
3.89,99.45,2024-02-10 18:00,525127833.0,0.79
3.88,99.46,2024-02-10 12:00,525127833.0,1.05
3.93,99.47,2024-02-09 11:00,525127833.0,0.9
3.92,99.42,2024-02-10 13:00,525127833.0,1.08
3.93,99.46,2024-02-09 05:00,525127833.0,1.07
3.93,99.45,2024-02-09 03:00,525127833.0,1.0
3.94,99.46,2024-02-10 09:00,525127833.0,0.93
3.9,99.48,2024-02-10 10:00,525127833.0,1.03
3.94,99.45,2024-02-09 01:00,525127866.0,2.24
3.94,99.45,2024-02-09 13:00,525127866.0,0.93
3.92,99.43,2024-02-09 15:00,525127866.0,1.12
3.94,99.44,2024-02-10 04:00,525127866.0,1.02
3.92,99.46,2024-02-09 04:00,525127866.0,1.19
3.92,99.47,2024-02-10 01:00,525127866.0,0.79
3.88,99.49,2024-02-09 18:00,525127866.0,1.02
3.94,99.44,2024-02-09 14:00,525127866.0,1.02
3.93,99.45,2024-02-09 12:00,525127866.0,0.98
3.9,99.45,2024-02-09 17:00,525127866.0,1.03
3.92,99.43,2024-02-09 16:00,525127866.0,1.04
3.9,99.49,2024-02-09 11:00,525127866.0,0.94
3.95,99.44,2024-02-05 10:00,525128670.0,0.33
3.92,99.46,2024-02-05 08:00,525128670.0,1.01
3.89,99.42,2024-02-04 08:00,525128670.0,0.75
3.95,99.44,2024-02-05 09:00,525128670.0,0.92
3.94,99.45,2024-02-04 23:00,525128670.0,0.62
3.91,99.47,2024-02-05 00:00,525128670.0,1.04
3.92,99.48,2024-02-10 10:00,525125813.0,0.94
3.9,99.47,2024-02-09 11:00,525125813.0,0.77
3.94,99.47,2024-02-10 09:00,525125813.0,1.01
3.89,99.47,2024-02-09 06:00,525125813.0,1.02
3.9,99.43,2024-02-09 04:00,525125813.0,1.18
3.94,99.45,2024-02-09 05:00,525125813.0,0.98
3.87,99.49,2024-02-09 10:00,525125813.0,1.02
4.05,99.5,2024-02-13 11:00,525131693.0,0.1
4.06,99.51,2024-02-12 16:00,525129128.0,0.66
4.04,99.52,2024-02-12 17:00,525129128.0,1.39
4.06,99.51,2024-02-12 15:00,525129128.0,0.93
4.05,99.49,2024-02-12 12:00,525120643.0,0.99
4.04,99.55,2024-02-12 18:00,525120643.0,2.45
4.05,99.52,2024-02-12 16:00,525120643.0,0.8
4.05,99.51,2024-02-12 13:00,525120643.0,0.95
4.05,99.52,2024-02-12 14:00,525120643.0,0.9
4.05,99.52,2024-02-12 15:00,525120643.0,0.9
4.09,99.5,2024-02-09 14:00,525120633.0,11.05
4.06,99.52,2024-02-10 17:00,525120633.0,2.75
4.07,99.51,2024-02-09 17:00,525120633.0,0.93
3.99,99.53,2024-02-10 17:00,525129128.0,0.83
3.97,99.55,2024-02-12 09:00,525129128.0,1.22
3.99,99.53,2024-02-11 16:00,525129128.0,0.98
3.97,99.55,2024-02-12 13:00,525129128.0,1.0
3.97,99.5,2024-02-08 23:00,525129128.0,0.87
4.02,99.53,2024-02-12 08:00,525129128.0,0.97
3.98,99.54,2024-02-12 02:00,525129128.0,0.94
3.97,99.55,2024-02-11 18:00,525129128.0,0.95
3.96,99.5,2024-02-09 09:00,525129128.0,1.05
4.03,99.52,2024-02-12 18:00,525129128.0,0.9
3.97,99.55,2024-02-11 15:00,525129128.0,1.03
4.02,99.5,2024-02-12 03:00,525129128.0,1.06
3.99,99.54,2024-02-12 19:00,525129128.0,1.06
4.0,99.51,2024-02-11 17:00,525129128.0,1.02
4.0,99.51,2024-02-10 16:00,525129128.0,0.51
4.02,99.53,2024-02-12 14:00,525129128.0,1.0
3.96,99.55,2024-02-11 04:00,525180899.0,1.05
3.97,99.56,2024-02-11 03:00,525180899.0,1.02
3.99,99.51,2024-02-09 13:00,525180899.0,1.03
4.03,99.56,2024-02-12 19:00,525120643.0,0.75
4.03,99.57,2024-02-12 20:00,525120643.0,1.14
4.03,99.57,2024-02-12 21:00,525120643.0,1.07
4.04,99.54,2024-02-12 22:00,525120643.0,1.05
3.96,99.55,2024-02-11 04:00,525127833.0,0.78
3.97,99.56,2024-02-11 03:00,525127833.0,1.12
3.96,99.56,2024-02-09 16:00,525128670.0,1.06
3.96,99.56,2024-02-09 15:00,525128670.0,0.99
3.96,99.58,2024-02-11 15:00,525125813.0,0.89
3.96,99.54,2024-02-12 04:00,525125813.0,0.97
3.96,99.58,2024-02-11 16:00,525125813.0,1.06
3.99,99.53,2024-02-10 16:00,525125813.0,1.3
3.96,99.56,2024-02-11 04:00,525125813.0,0.86
3.96,99.56,2024-02-11 03:00,525125813.0,1.02
3.96,99.55,2024-02-12 05:00,525125813.0,1.04
4.0,99.51,2024-02-10 13:00,525125813.0,1.02
3.97,99.5,2024-02-10 08:00,525125813.0,1.02
4.02,99.51,2024-02-10 15:00,525125813.0,0.7
4.02,99.5,2024-02-10 14:00,525125813.0,1.04
3.96,99.55,2024-02-11 03:00,525120633.0,2.63
4.02,99.49,2024-02-12 04:00,525120633.0,10.1
4.0,99.52,2024-02-11 16:00,525120633.0,0.47
3.98,99.53,2024-02-12 06:00,525120633.0,0.25
3.98,99.58,2024-02-13 07:00,525120633.0,6.33
4.0,99.54,2024-02-10 13:00,525120633.0,2.5
3.98,99.54,2024-02-10 18:00,525120633.0,1.58
3.98,99.52,2024-02-11 04:00,525120633.0,1.39
3.99,99.54,2024-02-12 19:00,525120633.0,6.69
4.0,99.52,2024-02-11 15:00,525120633.0,1.68
3.98,99.54,2024-02-09 19:00,525120633.0,1.04
3.97,99.53,2024-02-11 05:00,525120633.0,0.25
3.99,99.51,2024-02-11 17:00,525120633.0,1.42
3.97,99.52,2024-02-11 18:00,525120633.0,0.97
4.03,99.53,2024-02-09 18:00,525120633.0,1.04
4.0,99.51,2024-02-12 05:00,525120633.0,0.91
4.03,99.53,2024-02-10 14:00,525120633.0,0.63
3.95,99.58,2024-02-12 03:00,525180899.0,1.14
3.96,99.58,2024-02-12 04:00,525180899.0,1.02
3.97,99.6,2024-02-10 02:00,525128670.0,1.07
3.98,99.59,2024-02-10 03:00,525128670.0,1.06
3.95,99.61,2024-02-10 04:00,525128670.0,0.98
3.97,99.59,2024-02-10 17:00,525125813.0,0.83
3.96,99.6,2024-02-11 17:00,525125813.0,1.02
3.96,99.6,2024-02-13 08:00,525120633.0,0.8
3.94,99.58,2024-02-10 18:00,525129128.0,1.11
3.94,99.51,2024-02-09 10:00,525129128.0,0.49
3.92,99.5,2024-02-08 21:00,525129128.0,1.15
3.93,99.52,2024-02-08 22:00,525129128.0,1.03
3.94,99.58,2024-02-12 20:00,525129128.0,0.91
3.93,99.57,2024-02-12 18:00,525180899.0,0.62
3.93,99.57,2024-02-12 19:00,525180899.0,1.48
3.9,99.5,2024-02-09 11:00,525180899.0,1.08
3.87,99.53,2024-02-10 17:00,525180899.0,0.15
3.89,99.5,2024-02-10 00:00,525180899.0,8.68
3.92,99.56,2024-02-11 17:00,525180899.0,0.99
3.87,99.58,2024-02-10 18:00,525180899.0,1.73
3.92,99.51,2024-02-09 12:00,525180899.0,0.97
3.93,99.57,2024-02-11 16:00,525180899.0,1.03
3.92,99.57,2024-02-12 17:00,525180899.0,2.42
3.95,99.58,2024-02-11 05:00,525127833.0,1.08
3.87,99.5,2024-02-10 11:00,525127833.0,0.95
3.88,99.49,2024-02-09 06:00,525127833.0,1.03
3.87,99.51,2024-02-10 06:00,525127866.0,1.96
3.89,99.5,2024-02-09 05:00,525127866.0,0.97
3.88,99.5,2024-02-10 00:00,525127866.0,1.08
3.93,99.56,2024-02-11 05:00,525128670.0,0.51
3.88,99.49,2024-02-05 07:00,525128670.0,1.05
3.94,99.57,2024-02-11 03:00,525128670.0,0.94
3.93,99.56,2024-02-11 06:00,525128670.0,1.08
3.94,99.55,2024-02-11 04:00,525128670.0,1.05
3.95,99.57,2024-02-09 14:00,525128670.0,1.02
3.88,99.5,2024-02-05 01:00,525128670.0,0.88
3.95,99.56,2024-02-10 14:00,525128670.0,0.97
3.95,99.55,2024-02-10 15:00,525128670.0,0.81
3.94,99.56,2024-02-10 16:00,525128670.0,1.02
3.93,99.58,2024-02-12 06:00,525125813.0,0.92
3.88,99.5,2024-02-10 11:00,525125813.0,0.93
3.94,99.56,2024-02-12 17:00,525125813.0,2.24
3.94,99.51,2024-02-10 12:00,525125813.0,1.05
3.95,99.56,2024-02-12 03:00,525125813.0,0.99
3.93,99.58,2024-02-12 18:00,525125813.0,1.03
3.93,99.57,2024-02-11 14:00,525120633.0,0.47
3.93,99.56,2024-02-09 20:00,525120633.0,0.11
3.94,99.52,2024-02-09 23:00,525120633.0,3.24
3.95,99.55,2024-02-10 19:00,525120633.0,0.62
3.89,99.63,2024-02-12 00:00,525129128.0,1.34
3.9,99.62,2024-02-12 21:00,525129128.0,1.15
3.9,99.62,2024-02-10 19:00,525129128.0,1.02
3.87,99.65,2024-02-11 01:00,525129128.0,1.03
3.89,99.64,2024-02-13 07:00,525129128.0,1.03
3.93,99.58,2024-02-12 12:00,525129128.0,1.0
3.93,99.59,2024-02-11 14:00,525129128.0,1.02
3.89,99.63,2024-02-11 02:00,525129128.0,0.52
3.93,99.59,2024-02-12 10:00,525129128.0,0.97
3.88,99.64,2024-02-11 20:00,525129128.0,0.25
3.92,99.61,2024-02-13 06:00,525129128.0,2.64
3.92,99.6,2024-02-11 04:00,525129128.0,2.55
3.94,99.58,2024-02-12 01:00,525129128.0,1.01
3.92,99.61,2024-02-13 04:00,525129128.0,1.35
3.93,99.59,2024-02-11 19:00,525129128.0,1.0
3.9,99.62,2024-02-12 11:00,525129128.0,1.03
3.89,99.63,2024-02-11 13:00,525129128.0,1.05
3.88,99.64,2024-02-13 03:00,525180899.0,0.95
3.89,99.59,2024-02-11 18:00,525180899.0,0.9
3.87,99.66,2024-02-11 14:00,525180899.0,0.84
3.9,99.63,2024-02-13 06:00,525180899.0,2.42
3.91,99.62,2024-02-11 06:00,525180899.0,0.92
3.89,99.59,2024-02-12 20:00,525180899.0,0.9
3.87,99.63,2024-02-10 19:00,525180899.0,0.94
3.93,99.6,2024-02-11 02:00,525180899.0,0.88
3.89,99.64,2024-02-11 01:00,525180899.0,1.02
3.88,99.65,2024-02-13 07:00,525180899.0,1.03
3.9,99.63,2024-02-12 02:00,525180899.0,0.87
3.94,99.58,2024-02-11 05:00,525180899.0,0.93
3.91,99.62,2024-02-13 04:00,525180899.0,0.52
3.9,99.61,2024-02-11 15:00,525180899.0,1.13
3.93,99.6,2024-02-12 05:00,525180899.0,0.25
3.87,99.66,2024-02-11 07:00,525180899.0,1.07
3.87,99.64,2024-02-11 17:00,525127833.0,1.01
3.89,99.63,2024-02-11 16:00,525127833.0,1.02
3.89,99.64,2024-02-11 01:00,525127833.0,1.03
3.87,99.61,2024-02-11 18:00,525127833.0,0.95
3.88,99.65,2024-02-11 14:00,525127833.0,1.16
3.89,99.63,2024-02-11 15:00,525127833.0,1.01
3.87,99.65,2024-02-11 07:00,525127833.0,0.88
3.91,99.62,2024-02-11 06:00,525127833.0,1.16
3.93,99.6,2024-02-11 02:00,525127833.0,0.97
3.89,99.58,2024-02-09 02:00,525128670.0,1.23
3.87,99.65,2024-02-11 08:00,525128670.0,1.04
3.93,99.64,2024-02-10 01:00,525128670.0,1.02
3.92,99.6,2024-02-11 07:00,525128670.0,1.02
3.92,99.6,2024-02-09 17:00,525128670.0,0.95
3.88,99.64,2024-02-09 18:00,525128670.0,1.01
3.88,99.64,2024-02-09 07:00,525128670.0,1.02
3.92,99.6,2024-02-10 13:00,525128670.0,1.03
3.89,99.58,2024-02-09 03:00,525128670.0,0.03
3.87,99.65,2024-02-10 06:00,525128670.0,1.11
