Lat,Lon,Time Range,mmsi,Apparent Fishing Hours
-8.5,137.75,2024-04-10 01:00,0.0,0.06
-8.52,137.76,2024-04-10 06:00,0.0,0.18
-8.63,137.47,2024-04-02 19:00,0.0,7.39
-8.62,137.71,2024-04-04 01:00,0.0,0.38
-8.61,137.77,2024-04-07 04:00,0.0,9.26
-8.62,137.77,2024-04-08 05:00,0.0,4.76
-8.62,137.79,2024-04-06 11:00,0.0,4.78
-8.76,137.24,2024-04-08 08:00,0.0,1.26
-8.88,137.12,2024-04-08 12:00,0.0,2.91
-8.85,137.27,2024-04-08 09:00,0.0,0.77
-8.85,137.24,2024-04-08 13:00,0.0,0.51
-8.85,137.32,2024-04-08 08:00,0.0,0.76
-8.96,137.53,2024-04-03 16:00,0.0,9.67
-8.93,137.58,2024-04-02 12:00,0.0,4.97
-9.42,136.41,2024-04-02 00:00,0.0,23.2
-9.55,136.83,2024-04-01 01:00,0.0,0.0
-9.11,137.69,2024-04-02 17:00,0.0,4.96
-9.42,137.6,2024-04-04 08:00,0.0,1.02
-9.31,137.77,2024-04-03 01:00,0.0,1.07
-9.36,137.75,2024-04-11 11:00,0.0,0.3
-9.36,137.75,2024-04-11 10:00,0.0,1.06
-9.35,137.74,2024-04-11 09:00,0.0,3.31
-9.38,137.78,2024-04-11 12:00,0.0,1.83
-9.6,137.14,2024-04-14 23:00,0.0,4.4
-9.48,137.66,2024-04-04 07:00,0.0,8.41
-9.58,137.72,2024-04-14 10:00,0.0,22.39
-9.55,137.67,2024-04-08 09:00,0.0,0.78
-9.57,137.66,2024-04-08 08:00,0.0,1.01
-9.63,137.52,2024-04-14 06:00,0.0,0.42
-9.7,137.58,2024-04-13 06:00,525700801.0,4.61
-9.67,137.75,2024-04-10 12:00,0.0,1.35
-9.68,137.74,2024-04-10 11:00,0.0,5.23
-9.73,137.67,2024-04-13 17:00,525700801.0,4.2
-9.79,137.66,2024-04-13 00:00,525700801.0,1.03
-9.73,137.75,2024-04-07 18:00,525201688.0,1.14
-9.72,137.76,2024-04-13 14:00,0.0,2.12
-9.79,137.8,2024-04-11 16:00,0.0,10.08
-9.84,137.7,2024-04-12 12:00,0.0,7.7
-9.84,137.69,2024-04-12 23:00,0.0,1.64
-9.83,137.72,2024-04-09 21:00,0.0,1.79
-9.84,137.7,2024-04-12 05:00,0.0,0.4
-9.84,137.7,2024-04-12 04:00,0.0,1.14
-9.84,137.69,2024-04-12 18:00,0.0,2.84
-9.84,137.69,2024-04-13 01:00,0.0,0.48
-9.84,137.7,2024-04-12 15:00,0.0,2.8
-9.85,137.71,2024-04-12 03:00,0.0,1.6
-9.84,137.74,2024-04-10 03:00,0.0,0.64
-9.86,137.79,2024-04-09 02:00,0.0,2.14
-9.8,137.78,2024-04-09 20:00,0.0,1.78
-9.86,137.73,2024-04-10 00:00,0.0,1.04
-9.83,137.74,2024-04-11 06:00,0.0,0.58
-9.87,137.79,2024-04-09 05:00,0.0,2.83
-9.89,137.8,2024-04-13 19:00,0.0,4.74
-8.56,137.85,2024-04-08 13:00,0.0,8.36
-8.57,137.91,2024-04-09 15:00,0.0,2.39
-8.57,137.91,2024-04-09 13:00,0.0,2.88
-8.62,137.9,2024-04-06 13:00,0.0,2.01
-8.83,138.04,2024-04-08 00:00,0.0,11.73
-8.93,138.16,2024-04-08 23:00,0.0,3.66
-9.01,138.06,2024-04-11 11:00,0.0,0.26
-9.0,138.14,2024-04-09 09:00,0.0,1.36
-9.07,138.1,2024-04-11 21:00,0.0,1.69
-9.02,138.13,2024-04-11 14:00,0.0,2.5
-8.92,138.27,2024-04-08 17:00,0.0,3.04
-8.99,138.25,2024-04-12 00:00,0.0,0.26
-9.0,138.18,2024-04-01 08:00,0.0,3.36
-9.0,138.25,2024-04-09 12:00,0.0,0.74
-9.01,138.26,2024-04-09 16:00,0.0,3.65
-8.95,138.28,2024-04-08 13:00,0.0,1.73
-8.96,138.27,2024-04-09 20:00,0.0,2.31
-9.0,138.27,2024-04-02 06:00,0.0,0.66
-8.96,138.32,2024-04-08 12:00,0.0,6.25
-8.97,138.32,2024-04-09 20:00,0.0,2.07
-8.97,138.27,2024-04-10 21:00,0.0,0.66
-9.06,138.24,2024-04-09 06:00,0.0,3.4
-9.07,138.23,2024-04-09 08:00,0.0,1.65
-9.07,138.29,2024-04-06 23:00,0.0,6.04
-9.01,138.34,2024-04-01 09:00,0.0,0.37
-9.02,138.38,2024-04-02 11:00,0.0,0.98
-9.07,138.35,2024-04-02 05:00,0.0,4.79
-9.08,138.36,2024-04-02 10:00,0.0,2.65
-9.06,138.49,2024-04-02 16:00,0.0,5.09
-9.09,138.48,2024-04-02 17:00,0.0,1.12
-9.02,138.44,2024-04-03 01:00,0.0,8.11
-9.08,138.43,2024-04-07 14:00,0.0,2.19
-8.42,139.02,2024-04-12 01:00,525303024.0,0.74
-8.74,139.15,2024-04-05 06:00,0.0,1.53
-8.8,138.63,2024-04-06 07:00,0.0,3.17
-8.76,138.66,2024-04-06 00:00,0.0,2.83
-9.0,138.85,2024-04-05 21:00,0.0,0.12
-8.88,138.91,2024-04-05 22:00,0.0,0.0
-9.17,137.88,2024-04-12 13:00,0.0,0.69
-9.14,137.88,2024-04-12 12:00,0.0,7.53
-9.18,138.12,2024-04-13 10:00,0.0,0.98
-9.34,137.86,2024-04-03 00:00,0.0,7.26
-9.34,138.08,2024-04-05 10:00,0.0,9.31
-9.41,138.15,2024-04-05 19:00,0.0,1.88
-9.11,138.29,2024-04-07 13:00,0.0,7.24
-9.16,138.29,2024-04-07 01:00,0.0,1.77
-9.24,138.25,2024-04-13 11:00,0.0,1.1
-9.22,138.23,2024-04-13 12:00,0.0,2.45
-9.21,138.29,2024-04-12 12:00,0.0,1.2
-9.23,138.25,2024-04-13 10:00,0.0,11.0
-9.26,138.3,2024-04-13 17:00,0.0,5.04
-9.26,138.31,2024-04-13 18:00,0.0,0.85
-9.17,138.39,2024-04-07 08:00,0.0,2.06
-9.17,138.43,2024-04-07 04:00,0.0,1.17
-9.17,138.45,2024-04-03 06:00,0.0,0.15
-9.13,138.43,2024-04-07 01:00,0.0,0.28
-9.22,138.48,2024-04-03 09:00,0.0,0.35
-9.37,138.3,2024-04-06 09:00,0.0,9.8
-9.39,138.32,2024-04-06 12:00,0.0,2.19
-9.44,138.38,2024-04-06 03:00,0.0,3.26
-9.45,138.37,2024-04-06 05:00,0.0,1.69
-9.68,137.89,2024-04-05 01:00,0.0,5.45
-9.68,137.9,2024-04-08 08:00,525201688.0,1.03
-9.66,137.87,2024-04-13 12:00,0.0,11.58
-9.63,137.98,2024-04-13 01:00,0.0,1.01
-9.7,137.92,2024-04-08 15:00,525201688.0,0.82
-9.65,137.91,2024-04-08 11:00,525201688.0,2.3
-9.65,137.91,2024-04-09 15:00,0.0,1.97
-9.71,137.9,2024-04-09 16:00,0.0,1.65
-9.67,138.11,2024-04-07 14:00,0.0,6.84
-9.78,138.02,2024-04-12 17:00,0.0,2.93
-9.79,138.04,2024-04-12 12:00,525700859.0,5.39
-9.74,138.08,2024-04-06 21:00,0.0,1.11
-9.76,138.1,2024-04-12 05:00,525700801.0,2.01
-9.75,138.16,2024-04-12 10:00,0.0,0.98
-9.6,138.45,2024-04-14 08:00,0.0,2.14
-9.6,138.51,2024-04-12 13:00,0.0,5.1
-9.66,138.21,2024-04-12 18:00,525700801.0,0.63
-9.64,138.2,2024-04-12 17:00,525700801.0,6.61
-9.75,138.18,2024-04-12 12:00,0.0,2.22
-9.76,138.21,2024-04-14 08:00,0.0,7.16
-9.76,138.23,2024-04-07 16:00,0.0,10.32
-9.7,138.48,2024-04-11 10:00,525700801.0,2.29
-9.67,138.43,2024-04-14 13:00,0.0,1.81
-9.66,138.45,2024-04-14 06:00,0.0,2.58
-9.73,138.5,2024-04-11 12:00,525700801.0,1.6
-9.74,138.5,2024-04-08 14:00,0.0,1.26
-9.76,138.5,2024-04-08 15:00,0.0,0.95
-9.73,138.46,2024-04-13 16:00,0.0,4.41
-9.35,138.61,2024-04-03 13:00,0.0,0.56
-9.39,138.66,2024-04-03 18:00,0.0,5.11
-9.14,139.18,2024-04-06 20:00,0.0,2.72
-9.45,138.54,2024-04-05 17:00,0.0,4.7
-9.53,138.57,2024-04-03 15:00,0.0,1.71
-9.57,138.64,2024-04-05 11:00,0.0,1.41
-9.6,138.63,2024-04-04 07:00,0.0,1.73
-9.6,138.63,2024-04-04 15:00,0.0,0.81
-9.6,138.63,2024-04-04 12:00,0.0,2.18
-9.53,138.71,2024-04-05 13:00,0.0,5.6
-9.46,138.81,2024-04-05 14:00,0.0,4.18
-9.55,138.78,2024-04-05 12:00,0.0,13.8
-9.56,138.78,2024-04-05 14:00,0.0,1.77
-9.59,138.85,2024-04-10 07:00,0.0,0.0
-9.58,138.78,2024-04-04 14:00,0.0,3.28
-9.64,138.58,2024-04-05 07:00,0.0,0.75
-9.73,138.52,2024-04-11 13:00,525700801.0,0.92
-9.77,138.54,2024-04-08 15:00,0.0,3.68
-9.71,138.71,2024-04-14 12:00,0.0,2.34
-9.75,138.74,2024-04-14 14:00,0.0,0.99
-9.76,138.83,2024-04-11 00:00,525700801.0,1.86
-9.5,139.12,2024-04-02 05:00,0.0,3.91
-9.67,138.92,2024-04-03 05:00,0.0,7.38
-9.68,138.92,2024-04-03 06:00,0.0,0.68
-9.7,139.1,2024-04-02 12:00,0.0,5.28
-9.79,139.1,2024-04-07 13:00,525700801.0,1.06
-8.7,139.36,2024-04-05 13:00,0.0,5.08
-8.69,139.63,2024-04-02 00:00,0.0,3.66
-8.74,139.72,2024-04-03 06:00,0.0,1.21
-8.75,139.73,2024-04-05 00:00,0.0,4.59
-8.68,139.7,2024-04-03 11:00,0.0,0.0
-8.68,139.73,2024-04-04 05:00,0.0,16.46
-8.74,139.73,2024-04-01 23:00,0.0,0.85
-8.75,139.77,2024-04-02 12:00,0.0,20.05
-8.75,139.75,2024-04-04 12:00,0.0,23.46
-8.74,139.8,2024-04-06 18:00,0.0,0.62
-8.75,139.79,2024-04-04 15:00,0.0,1.1
-8.74,139.79,2024-04-06 15:00,0.0,10.36
-8.74,139.79,2024-04-06 04:00,0.0,3.87
-8.75,139.77,2024-04-04 16:00,0.0,1.34
-8.75,139.79,2024-04-04 14:00,0.0,1.31
-8.74,139.8,2024-04-06 19:00,0.0,0.48
-8.75,139.81,2024-04-02 18:00,0.0,2.88
-8.74,139.81,2024-04-06 01:00,0.0,0.0
-8.75,139.79,2024-04-02 10:00,0.0,13.66
-8.75,139.77,2024-04-03 11:00,0.0,12.48
-8.74,139.81,2024-04-02 17:00,0.0,1.27
-8.74,139.79,2024-04-02 16:00,0.0,0.5
-8.74,139.78,2024-04-04 12:00,0.0,3.15
-8.75,139.81,2024-04-01 01:00,0.0,3.57
-8.74,139.78,2024-04-03 17:00,0.0,1.61
-8.73,139.81,2024-04-04 09:00,0.0,1.1
-8.75,139.8,2024-04-01 18:00,0.0,1.81
-8.74,139.76,2024-04-02 19:00,0.0,2.48
-8.74,139.8,2024-04-04 20:00,0.0,0.4
-8.8,139.36,2024-04-05 15:00,0.0,1.86
-8.8,139.4,2024-04-06 13:00,0.0,8.41
-8.82,139.5,2024-04-07 00:00,0.0,4.61
-9.1,139.36,2024-04-06 13:00,0.0,0.45
-9.09,139.6,2024-04-01 07:00,0.0,1.48
-9.0,139.91,2024-04-02 12:00,525700859.0,6.46
-9.07,139.88,2024-04-05 03:00,525700859.0,3.26
-9.09,139.99,2024-04-01 07:00,525700801.0,11.36
-9.09,139.95,2024-04-02 15:00,525700859.0,3.38
-9.1,140.06,2024-04-13 09:00,525800140.0,1.66
-9.05,140.39,2024-04-12 08:00,0.0,12.33
-9.09,140.58,2024-04-08 14:00,525800140.0,11.1
-9.19,139.24,2024-04-10 13:00,525700859.0,0.12
-9.43,139.23,2024-04-01 20:00,0.0,1.49
-9.41,139.22,2024-04-01 18:00,0.0,1.07
-9.11,139.6,2024-04-01 12:00,0.0,5.02
-9.11,139.89,2024-04-04 07:00,525700859.0,2.09
-9.21,139.91,2024-04-05 00:00,525700859.0,11.87
-9.25,139.89,2024-04-03 06:00,525700859.0,0.23
-9.3,139.64,2024-04-01 17:00,0.0,1.0
-9.32,139.82,2024-04-14 23:00,0.0,0.3
-9.35,139.86,2024-04-04 13:00,0.0,8.16
-9.35,139.89,2024-04-02 05:00,525700859.0,0.91
-9.32,139.9,2024-04-03 23:00,525700859.0,2.03
-9.59,139.37,2024-04-14 11:00,0.0,0.77
-9.59,139.37,2024-04-14 12:00,0.0,1.27
-9.54,139.35,2024-04-14 23:00,0.0,2.57
-9.72,139.25,2024-04-07 11:00,525700801.0,0.98
-9.71,139.52,2024-04-02 00:00,0.0,1.26
-9.52,139.59,2024-04-01 13:00,0.0,0.76
-9.46,139.58,2024-04-01 09:00,0.0,1.62
-9.5,139.74,2024-04-01 05:00,0.0,3.9
-9.57,139.66,2024-04-01 22:00,0.0,5.5
-9.47,139.87,2024-04-02 08:00,0.0,0.33
-9.47,139.89,2024-04-02 12:00,0.0,4.24
-9.48,139.9,2024-04-10 00:00,0.0,0.25
-9.55,139.88,2024-04-04 12:00,0.0,0.0
-9.65,139.87,2024-04-04 20:00,525500698.0,3.98
-9.12,139.95,2024-04-02 16:00,525700859.0,1.01
-9.18,139.94,2024-04-01 17:00,525700859.0,1.14
-9.11,139.96,2024-04-03 16:00,525700859.0,0.68
-9.18,140.03,2024-04-13 08:00,525800140.0,0.81
-9.15,140.02,2024-04-10 14:00,525800140.0,0.74
-9.14,140.04,2024-04-06 15:00,525700801.0,8.59
-9.15,140.05,2024-04-05 18:00,525700801.0,1.33
-9.13,140.05,2024-04-04 16:00,525700801.0,12.45
-9.13,140.03,2024-04-02 15:00,525700801.0,7.82
-9.21,139.98,2024-04-03 06:00,525700801.0,1.36
-9.22,139.98,2024-04-02 06:00,525700801.0,0.85
-9.22,139.99,2024-04-05 17:00,525700859.0,5.51
-9.23,140.08,2024-04-10 16:00,525800140.0,2.18
-9.23,140.05,2024-04-02 19:00,525700801.0,3.52
-9.21,140.05,2024-04-05 17:00,525700801.0,2.21
-9.1,140.14,2024-04-07 13:00,525700859.0,0.6
-9.1,140.21,2024-04-06 14:00,525700859.0,0.98
-9.21,140.15,2024-04-07 07:00,525700859.0,0.55
-9.25,140.15,2024-04-07 06:00,525700859.0,1.74
-9.29,139.98,2024-04-02 05:00,525700801.0,1.31
-9.3,140.0,2024-04-06 05:00,525700801.0,3.56
-9.36,139.99,2024-04-03 05:00,525700801.0,4.92
-9.29,140.08,2024-04-05 15:00,525700801.0,3.85
-9.4,139.94,2024-04-04 05:00,0.0,6.15
-9.39,139.99,2024-04-13 12:00,525500698.0,13.3
-9.29,140.17,2024-04-11 02:00,525800140.0,10.08
-9.32,140.13,2024-04-14 17:00,0.0,5.95
-9.32,140.1,2024-04-14 11:00,0.0,0.0
-9.28,140.24,2024-04-10 04:00,0.0,3.38
-9.35,140.27,2024-04-11 17:00,525800932.0,9.46
-9.28,140.25,2024-04-01 07:00,0.0,18.46
-9.33,140.25,2024-04-14 06:00,0.0,3.72
-9.39,140.16,2024-04-14 11:00,0.0,2.56
-9.42,140.16,2024-04-07 01:00,525700859.0,5.95
-9.41,140.25,2024-04-10 01:00,0.0,7.69
-9.38,140.19,2024-04-06 04:00,525700859.0,2.51
-9.14,140.58,2024-04-08 16:00,525800140.0,0.99
-9.23,140.57,2024-04-07 20:00,525800140.0,2.34
-9.36,140.33,2024-04-08 06:00,0.0,0.78
-9.29,140.31,2024-04-10 07:00,0.0,3.28
-9.31,140.41,2024-04-06 14:00,0.0,7.13
-9.34,140.43,2024-04-02 06:00,525800140.0,1.02
-9.42,140.31,2024-04-07 00:00,0.0,0.85
-9.44,140.28,2024-04-12 06:00,0.0,0.69
-9.41,140.29,2024-04-09 04:00,0.0,9.04
-9.43,140.35,2024-04-13 06:00,0.0,5.11
-9.37,140.37,2024-04-06 00:00,0.0,10.19
-9.4,140.37,2024-04-03 23:00,525800140.0,3.28
-9.39,140.42,2024-04-07 16:00,0.0,9.31
-9.42,140.37,2024-04-05 17:00,0.0,5.24
-9.31,140.56,2024-04-07 16:00,525800140.0,1.52
-9.32,140.59,2024-04-06 04:00,525800140.0,1.97
-9.45,140.49,2024-04-01 21:00,525800140.0,13.89
-9.38,140.56,2024-04-08 21:00,525800140.0,1.65
-9.46,139.97,2024-04-01 06:00,0.0,1.25
-9.5,139.98,2024-04-01 04:00,0.0,9.01
-9.47,139.94,2024-04-02 17:00,0.0,5.25
-9.52,140.04,2024-04-03 00:00,0.0,6.39
-9.5,140.02,2024-04-10 12:00,0.0,1.25
-9.48,140.04,2024-04-10 09:00,0.0,0.95
-9.5,140.04,2024-04-09 15:00,0.0,0.77
-9.5,140.04,2024-04-09 14:00,0.0,0.85
-9.5,140.04,2024-04-09 16:00,0.0,1.38
-9.59,139.93,2024-04-13 02:00,525800140.0,2.24
-9.62,139.98,2024-04-11 23:00,525800140.0,4.69
-9.49,140.13,2024-04-09 11:00,0.0,5.17
-9.49,140.14,2024-04-10 06:00,0.0,16.82
-9.5,140.22,2024-04-04 01:00,0.0,9.52
-9.53,140.21,2024-04-12 01:00,0.0,0.83
-9.57,140.18,2024-04-11 00:00,0.0,6.48
-9.7,139.95,2024-04-13 00:00,525800140.0,0.83
-9.64,139.94,2024-04-14 20:00,0.0,0.04
-9.64,139.94,2024-04-14 18:00,0.0,1.09
-9.64,139.94,2024-04-14 11:00,0.0,0.98
-9.64,139.94,2024-04-14 10:00,0.0,0.26
-9.66,139.94,2024-04-02 08:00,0.0,0.47
-9.68,140.08,2024-04-12 08:00,0.0,0.27
-9.67,140.08,2024-04-12 13:00,0.0,1.03
-9.68,140.08,2024-04-12 20:00,0.0,0.66
-9.67,140.08,2024-04-12 16:00,0.0,1.04
-9.68,140.08,2024-04-12 10:00,0.0,1.09
-9.68,140.11,2024-04-13 15:00,0.0,1.29
-9.69,140.1,2024-04-13 14:00,0.0,0.72
-9.67,140.13,2024-04-11 10:00,0.0,1.41
-9.69,140.1,2024-04-13 13:00,0.0,1.19
-9.73,140.17,2024-04-11 19:00,0.0,0.72
-9.78,140.17,2024-04-11 20:00,0.0,1.01
-9.51,140.27,2024-04-09 07:00,0.0,11.79
-9.46,140.35,2024-04-12 08:00,0.0,2.04
-9.5,140.52,2024-04-05 14:00,0.0,8.49
-9.53,140.55,2024-04-06 06:00,0.0,0.0
-9.66,140.29,2024-04-09 01:00,525800140.0,1.78
-9.63,140.34,2024-04-12 07:00,0.0,2.35
-9.64,140.41,2024-04-10 10:00,525500698.0,13.98
-9.67,140.46,2024-04-05 14:00,0.0,2.0
-9.87,137.88,2024-04-08 05:00,525201688.0,11.58
-9.82,137.89,2024-04-11 12:00,525201688.0,6.72
-9.83,137.93,2024-04-10 17:00,525201688.0,0.79
-9.92,137.85,2024-04-09 05:00,525201688.0,2.55
-9.89,137.85,2024-04-10 04:00,525201688.0,3.01
-9.93,137.89,2024-04-11 05:00,525201688.0,10.73
-9.92,137.85,2024-04-09 11:00,525201688.0,5.13
-9.9,137.88,2024-04-12 23:00,0.0,1.05
-9.87,138.04,2024-04-07 06:00,0.0,8.78
-9.94,138.04,2024-04-06 08:00,0.0,13.57
-9.89,138.02,2024-04-14 00:00,525700859.0,1.41
-9.95,138.05,2024-04-12 23:00,525700859.0,1.01
-9.9,138.08,2024-04-13 19:00,525700859.0,7.25
-9.93,138.12,2024-04-11 08:00,525700859.0,1.09
-10.1,138.16,2024-04-11 00:00,0.0,5.86
-9.85,138.17,2024-04-09 20:00,0.0,3.51
-9.86,138.24,2024-04-10 15:00,0.0,2.8
-9.87,138.22,2024-04-10 07:00,0.0,8.2
-9.82,138.2,2024-04-13 08:00,0.0,2.38
-9.83,138.21,2024-04-14 15:00,0.0,0.71
-9.82,138.17,2024-04-13 12:00,0.0,4.31
-9.82,138.34,2024-04-12 06:00,0.0,3.33
-9.8,138.32,2024-04-12 07:00,0.0,0.34
-9.84,138.29,2024-04-07 16:00,0.0,10.8
-9.81,138.26,2024-04-10 08:00,0.0,2.46
-9.84,138.29,2024-04-10 14:00,0.0,1.89
-9.87,138.27,2024-04-05 17:00,0.0,2.56
-9.87,138.31,2024-04-12 16:00,0.0,1.9
-9.82,138.26,2024-04-10 12:00,0.0,1.68
-9.92,138.17,2024-04-12 03:00,525700801.0,2.38
-9.95,138.23,2024-04-07 05:00,0.0,11.14
-9.89,138.22,2024-04-11 09:00,0.0,3.79
-9.9,138.22,2024-04-11 18:00,525700859.0,0.94
-9.93,138.23,2024-04-07 06:00,0.0,0.73
-9.96,138.29,2024-04-10 17:00,0.0,3.15
-9.92,138.33,2024-04-09 22:00,0.0,1.04
-9.91,138.33,2024-04-10 00:00,0.0,1.26
-9.94,138.34,2024-04-09 21:00,0.0,4.41
-9.8,138.41,2024-04-13 01:00,0.0,1.5
-9.86,138.5,2024-04-11 05:00,525700801.0,0.97
-9.92,138.38,2024-04-11 23:00,0.0,21.51
-9.91,138.38,2024-04-12 00:00,0.0,0.04
-9.96,138.38,2024-04-12 01:00,525700801.0,1.21
-9.96,138.38,2024-04-12 18:00,0.0,1.27
-9.9,138.39,2024-04-14 23:00,0.0,1.0
-9.9,138.42,2024-04-14 22:00,0.0,2.86
-9.9,138.37,2024-04-15 00:00,0.0,0.65
-9.95,138.51,2024-04-10 04:00,0.0,1.55
-9.92,138.46,2024-04-08 19:00,0.0,3.75
-9.93,138.5,2024-04-08 05:00,0.0,1.09
-9.91,138.5,2024-04-08 06:00,0.0,0.31
-10.03,138.23,2024-04-06 13:00,0.0,5.16
-10.04,138.22,2024-04-14 01:00,0.0,5.61
-9.97,138.33,2024-04-06 07:00,0.0,2.17
-10.05,138.29,2024-04-10 03:00,0.0,0.42
-10.01,138.3,2024-04-10 02:00,0.0,1.93
-10.0,138.28,2024-04-10 18:00,0.0,0.98
-10.08,138.18,2024-04-11 23:00,525700859.0,3.82
-10.13,138.19,2024-04-11 03:00,0.0,1.52
-10.06,138.23,2024-04-14 23:00,0.0,2.73
-10.1,138.25,2024-04-11 04:00,0.0,0.86
-10.09,138.24,2024-04-13 19:00,0.0,2.07
-10.08,138.29,2024-04-14 21:00,0.0,5.81
-9.99,138.37,2024-04-09 13:00,0.0,1.49
-9.99,138.37,2024-04-09 11:00,0.0,9.44
-10.03,138.39,2024-04-12 20:00,0.0,1.03
-9.98,138.45,2024-04-08 04:00,0.0,0.8
-10.03,138.46,2024-04-08 13:00,525600583.0,8.11
-10.02,138.49,2024-04-08 15:00,525600583.0,2.45
-10.07,138.38,2024-04-12 21:00,0.0,1.01
-10.26,138.49,2024-04-08 02:00,525600583.0,0.0
-10.26,138.48,2024-04-08 03:00,525600583.0,1.2
-10.24,138.46,2024-04-08 05:00,525600583.0,0.27
-10.25,138.46,2024-04-08 04:00,525600583.0,1.1
-9.85,138.59,2024-04-08 15:00,525700801.0,10.4
-9.84,138.53,2024-04-08 17:00,0.0,1.52
-9.81,138.57,2024-04-12 21:00,0.0,7.04
-9.9,138.58,2024-04-08 17:00,525700801.0,1.45
-9.95,138.63,2024-04-10 22:00,0.0,1.82
-9.95,138.62,2024-04-08 05:00,0.0,0.27
-9.96,138.61,2024-04-13 08:00,0.0,2.71
-9.89,138.65,2024-04-01 10:00,0.0,3.78
-9.83,138.7,2024-04-11 02:00,525700801.0,1.92
-9.85,138.81,2024-04-03 04:00,0.0,4.31
-9.94,138.72,2024-04-01 01:00,0.0,3.29
-10.07,138.66,2024-04-06 06:00,0.0,5.39
-10.06,138.67,2024-04-13 17:00,0.0,0.79
-10.07,138.61,2024-04-14 12:00,0.0,4.52
-10.11,138.67,2024-04-08 15:00,0.0,2.33
-10.06,138.66,2024-04-05 18:00,0.0,2.34
-10.13,138.66,2024-04-12 03:00,0.0,2.34
-10.09,138.65,2024-04-07 10:00,0.0,3.53
-10.08,138.63,2024-04-10 11:00,0.0,4.08
-9.98,138.71,2024-04-12 14:00,0.0,1.12
-9.97,138.81,2024-04-05 14:00,0.0,7.42
-10.06,138.78,2024-04-05 07:00,0.0,0.18
-10.07,138.7,2024-04-07 15:00,0.0,4.26
-9.83,139.03,2024-04-07 14:00,525700801.0,0.43
-9.89,138.88,2024-04-14 17:00,0.0,2.66
-9.87,139.14,2024-04-02 17:00,0.0,1.24
-9.83,139.13,2024-04-02 16:00,0.0,0.86
-9.94,139.19,2024-04-08 13:00,525700859.0,5.46
-10.0,138.99,2024-04-14 20:00,0.0,2.89
-9.98,138.98,2024-04-14 19:00,0.0,0.41
-10.09,138.9,2024-04-08 13:00,0.0,5.84
-10.11,138.93,2024-04-14 23:00,0.0,1.54
-10.04,139.12,2024-04-04 08:00,0.0,0.24
-10.04,139.12,2024-04-04 07:00,0.0,1.35
-9.99,139.14,2024-04-04 12:00,0.0,4.59
-10.05,139.16,2024-04-04 15:00,0.0,0.77
-10.0,139.16,2024-04-02 21:00,0.0,3.52
-10.16,138.65,2024-04-05 05:00,0.0,1.22
-10.19,138.68,2024-04-14 18:00,0.0,0.48
-10.2,138.67,2024-04-14 02:00,0.0,1.6
-10.2,138.67,2024-04-13 23:00,0.0,1.71
-10.2,138.67,2024-04-14 00:00,0.0,1.0
-10.21,138.66,2024-04-09 21:00,0.0,0.52
-10.21,138.66,2024-04-09 23:00,0.0,1.93
-10.18,138.66,2024-04-08 17:00,0.0,1.01
-10.21,138.66,2024-04-09 12:00,0.0,0.57
-10.17,138.66,2024-04-05 04:00,0.0,0.6
-10.21,138.66,2024-04-09 06:00,0.0,2.9
-10.22,138.66,2024-04-07 05:00,0.0,0.81
-10.27,138.52,2024-04-11 23:00,525600583.0,3.83
-10.24,138.55,2024-04-09 20:00,525600583.0,0.85
-10.29,138.56,2024-04-11 20:00,525600583.0,0.0
-10.27,138.66,2024-04-08 01:00,0.0,1.35
-10.26,138.66,2024-04-07 03:00,0.0,5.7
-10.27,138.66,2024-04-08 00:00,0.0,1.44
-10.26,138.66,2024-04-07 04:00,0.0,1.12
-10.24,138.66,2024-04-06 00:00,0.0,1.2
-10.27,138.66,2024-04-07 23:00,0.0,3.96
-10.27,138.69,2024-04-03 12:00,0.0,1.02
-10.15,138.7,2024-04-06 13:00,0.0,0.32
-10.14,138.7,2024-04-10 17:00,0.0,1.3
-10.29,138.71,2024-04-04 09:00,0.0,0.93
-10.26,138.74,2024-04-04 12:00,0.0,1.45
-10.27,138.75,2024-04-03 18:00,0.0,1.07
-10.27,138.7,2024-04-03 14:00,0.0,1.32
-10.28,138.73,2024-04-05 14:00,0.0,1.07
-10.26,138.77,2024-04-04 18:00,0.0,0.82
-10.28,138.72,2024-04-04 10:00,0.0,0.98
-10.24,138.87,2024-04-14 12:00,0.0,1.84
-10.35,138.67,2024-04-02 15:00,0.0,1.04
-10.35,138.63,2024-04-01 12:00,0.0,0.91
-10.34,138.69,2024-04-01 17:00,0.0,0.99
-10.35,138.65,2024-04-02 14:00,0.0,0.96
-10.35,138.67,2024-04-01 16:00,0.0,0.89
-10.35,138.65,2024-04-01 15:00,0.0,1.01
-10.34,138.7,2024-04-01 18:00,0.0,1.1
-10.35,138.72,2024-04-01 20:00,0.0,0.72
-10.35,138.71,2024-04-02 17:00,0.0,0.96
-10.28,138.92,2024-04-09 13:00,0.0,0.3
-10.29,138.91,2024-04-09 11:00,0.0,3.2
-10.3,138.91,2024-04-08 05:00,0.0,2.78
-10.29,138.91,2024-04-08 01:00,0.0,1.09
-10.28,138.97,2024-04-06 20:00,0.0,1.21
-10.2,139.12,2024-04-04 19:00,0.0,3.13
-10.21,139.21,2024-04-09 12:00,525700859.0,6.54
-10.33,138.92,2024-04-13 09:00,0.0,1.66
-10.33,138.91,2024-04-07 04:00,0.0,8.15
