Lat,Lon,Time Range,mmsi,Apparent Fishing Hours
-6.64,137.66,2024-04-17 00:00,0.0,2.1
-7.19,135.32,2024-04-16 09:00,0.0,0.11
-7.2,135.26,2024-04-16 10:00,0.0,1.65
-7.34,135.83,2024-04-16 04:00,0.0,13.61
-7.4,135.8,2024-04-16 12:00,0.0,3.82
-7.42,135.81,2024-04-17 00:00,0.0,1.74
-7.42,135.79,2024-04-16 00:00,0.0,16.4
-7.97,135.04,2024-04-16 20:00,0.0,1.7
-7.93,135.12,2024-04-16 00:00,0.0,0.97
-7.94,135.23,2024-04-16 13:00,0.0,1.38
-8.31,135.75,2024-04-17 00:00,0.0,0.8
-8.32,135.74,2024-04-16 09:00,0.0,0.07
-8.32,135.74,2024-04-16 08:00,0.0,7.68
-8.34,135.72,2024-04-17 00:00,0.0,0.08
-8.32,135.72,2024-04-16 01:00,0.0,0.35
-8.35,135.75,2024-04-16 12:00,0.0,1.92
-8.33,135.79,2024-04-16 23:00,0.0,3.11
-8.4,135.81,2024-04-17 00:00,0.0,1.06
-8.35,136.61,2024-04-16 09:00,0.0,0.47
-7.79,137.31,2024-04-16 17:00,0.0,11.85
-7.92,137.48,2024-04-16 21:00,0.0,8.65
-8.42,135.77,2024-04-16 20:00,0.0,7.84
-9.0,135.78,2024-04-16 23:00,0.0,1.23
-8.96,135.78,2024-04-17 00:00,0.0,0.83
-9.02,135.8,2024-04-16 22:00,0.0,0.44
-8.78,137.0,2024-04-17 00:00,0.0,3.8
-8.63,137.47,2024-04-16 20:00,0.0,11.82
-8.62,137.49,2024-04-17 00:00,0.0,3.58
-9.19,136.53,2024-04-16 07:00,0.0,8.08
-9.53,137.74,2024-04-16 13:00,0.0,13.35
-9.76,137.74,2024-04-16 00:00,0.0,0.91
-9.59,138.35,2024-04-16 16:00,0.0,2.93
-9.65,138.47,2024-04-16 10:00,0.0,1.01
-9.67,138.47,2024-04-16 11:00,0.0,1.02
-9.71,138.52,2024-04-16 08:00,0.0,14.53
-9.26,140.11,2024-04-16 08:00,0.0,0.46
-9.26,140.21,2024-04-16 06:00,0.0,0.65
-9.28,140.22,2024-04-16 05:00,0.0,4.47
-9.39,140.28,2024-04-16 01:00,0.0,0.5
-9.47,139.96,2024-04-16 17:00,0.0,1.03
-9.57,139.93,2024-04-16 11:00,0.0,0.97
-9.82,137.92,2024-04-17 00:00,0.0,6.85
-9.9,137.89,2024-04-16 01:00,0.0,2.15
-9.81,138.2,2024-04-16 14:00,0.0,2.62
-9.91,138.21,2024-04-16 06:00,0.0,2.69
-9.82,138.46,2024-04-16 12:00,0.0,0.89
-9.83,138.47,2024-04-16 16:00,0.0,4.5
-9.89,138.39,2024-04-16 01:00,0.0,0.59
-9.9,138.45,2024-04-16 21:00,0.0,1.18
-10.06,138.23,2024-04-16 20:00,0.0,1.96
-9.99,138.62,2024-04-16 09:00,0.0,1.13
-10.04,138.63,2024-04-16 07:00,0.0,1.57
-10.04,138.81,2024-04-16 01:00,0.0,0.92
-10.07,138.86,2024-04-16 01:00,0.0,13.15
-10.05,139.03,2024-04-16 07:00,0.0,1.0
-10.22,138.65,2024-04-16 04:00,0.0,4.72
-10.18,138.69,2024-04-16 22:00,0.0,0.42
-10.19,138.75,2024-04-16 00:00,0.0,0.33
-10.2,138.71,2024-04-16 21:00,0.0,1.08
-10.47,139.02,2024-04-16 07:00,0.0,1.65
-10.43,139.01,2024-04-16 12:00,0.0,2.36
-9.86,139.48,2024-04-16 05:00,0.0,1.02
-9.87,139.51,2024-04-16 08:00,0.0,1.78
-9.94,139.53,2024-04-17 00:00,0.0,3.92
-9.95,139.55,2024-04-16 20:00,0.0,2.89
-10.06,139.42,2024-04-16 05:00,0.0,9.38
-10.05,139.4,2024-04-16 18:00,0.0,6.44
-10.05,139.52,2024-04-16 21:00,0.0,3.03
-10.0,139.55,2024-04-16 15:00,0.0,3.46
-10.04,139.65,2024-04-17 00:00,0.0,0.38
-10.27,139.47,2024-04-16 04:00,0.0,3.68
-10.39,139.55,2024-04-16 13:00,0.0,0.49
-10.36,139.55,2024-04-16 12:00,0.0,5.09
-10.52,139.56,2024-04-16 20:00,0.0,3.12
5.02,98.16,2024-04-16 16:00,525124698.0,1.05
5.07,98.18,2024-04-16 03:00,525127688.0,1.09
5.05,98.19,2024-04-16 05:00,525127688.0,1.02
5.05,98.19,2024-04-16 02:00,525127688.0,1.11
5.02,98.21,2024-04-16 07:00,525259184.0,1.11
5.07,98.19,2024-04-16 02:00,525128881.0,5.2
5.06,98.19,2024-04-16 04:00,525128881.0,1.07
5.03,98.21,2024-04-16 05:00,525128222.0,1.03
5.07,98.19,2024-04-16 02:00,525128222.0,1.07
5.06,98.19,2024-04-16 06:00,525124698.0,0.8
5.07,98.2,2024-04-16 02:00,525124698.0,1.04
5.01,98.22,2024-04-17 00:00,525124698.0,1.83
4.99,98.17,2024-04-16 15:00,525124698.0,0.88
4.99,98.23,2024-04-17 00:00,525127688.0,2.29
4.94,98.26,2024-04-16 07:00,525128881.0,0.76
4.99,98.23,2024-04-16 00:00,525128222.0,1.0
4.96,98.25,2024-04-16 07:00,525128222.0,0.64
4.95,98.25,2024-04-16 22:00,525128222.0,0.66
4.98,98.24,2024-04-16 00:00,525124698.0,0.91
4.94,98.22,2024-04-16 21:00,525124698.0,1.04
4.93,98.27,2024-04-16 19:00,525128222.0,1.02
4.9,98.24,2024-04-16 09:00,525128222.0,1.03
4.77,98.24,2024-04-16 12:00,525128222.0,1.01
4.87,98.3,2024-04-16 19:00,525127688.0,1.05
4.88,98.29,2024-04-16 10:00,525127688.0,1.02
4.9,98.31,2024-04-16 09:00,525128881.0,0.87
4.88,98.36,2024-04-16 12:00,525259184.0,1.1
4.75,98.33,2024-04-16 16:00,525127688.0,1.01
4.79,98.33,2024-04-16 12:00,525127688.0,1.01
4.77,98.44,2024-04-16 13:00,525128881.0,0.9
4.73,98.25,2024-04-16 13:00,525128222.0,1.02
4.95,98.5,2024-04-16 19:00,525128881.0,1.06
4.97,98.5,2024-04-16 21:00,525128881.0,0.86
4.94,98.57,2024-04-16 21:00,525259184.0,1.0
4.93,98.57,2024-04-16 20:00,525259184.0,1.02
4.87,98.54,2024-04-16 17:00,525128881.0,1.02
4.79,98.47,2024-04-16 16:00,525259184.0,0.63
4.83,98.54,2024-04-17 00:00,525128881.0,0.55
4.82,98.54,2024-04-16 16:00,525128881.0,1.0
3.71,99.44,2024-04-16 09:00,525131693.0,1.02
3.73,99.41,2024-04-16 08:00,525131693.0,3.05
3.66,99.5,2024-04-16 11:00,525131693.0,0.86
3.12,100.6,2024-04-16 02:00,533348244.0,0.98
3.13,100.58,2024-04-16 03:00,533348244.0,1.01
3.05,100.68,2024-04-16 06:00,533348244.0,1.77
2.98,100.77,2024-04-16 10:00,533348244.0,1.14
2.51,101.06,2024-04-16 22:00,0.0,0.84
2.5,101.11,2024-04-16 21:00,0.0,1.01
2.49,101.16,2024-04-16 20:00,0.0,1.04
5.92,106.6,2024-04-16 21:00,0.0,1.07
5.91,106.61,2024-04-16 20:00,0.0,1.06
3.78,105.19,2024-04-16 16:00,525132198.0,0.75
3.69,105.26,2024-04-16 15:00,0.0,1.1
3.69,105.26,2024-04-16 16:00,0.0,0.55
3.62,105.55,2024-04-16 23:00,0.0,0.95
3.62,105.54,2024-04-16 14:00,0.0,1.1
3.62,105.54,2024-04-16 11:00,0.0,1.1
3.62,105.54,2024-04-16 15:00,0.0,1.05
3.62,105.54,2024-04-16 17:00,0.0,1.0
3.62,105.54,2024-04-16 12:00,0.0,1.1
3.62,105.54,2024-04-16 19:00,0.0,0.35
3.58,105.78,2024-04-16 13:00,0.0,1.03
3.58,105.78,2024-04-16 19:00,0.0,0.8
3.58,105.78,2024-04-16 11:00,0.0,1.0
3.58,105.78,2024-04-16 14:00,0.0,0.9
3.64,105.89,2024-04-16 12:00,0.0,0.8
2.43,101.33,2024-04-16 16:00,0.0,1.0
2.33,101.43,2024-04-16 13:00,0.0,0.98
2.17,101.63,2024-04-16 08:00,0.0,0.77
2.05,101.82,2024-04-16 04:00,0.0,1.01
1.45,102.14,2024-04-16 11:00,0.0,0.81
2.05,105.31,2024-04-16 11:00,525400635.0,1.21
2.01,105.33,2024-04-16 14:00,525400635.0,0.9
1.98,105.33,2024-04-16 17:00,525400635.0,1.05
1.97,105.34,2024-04-16 20:00,525400635.0,1.05
1.69,105.08,2024-04-16 17:00,0.0,1.04
1.68,105.08,2024-04-16 20:00,0.0,1.0
1.75,105.07,2024-04-16 13:00,0.0,0.9
1.57,104.91,2024-04-16 12:00,525800166.0,1.11
1.5,104.94,2024-04-16 16:00,525800166.0,0.87
1.48,104.94,2024-04-16 19:00,525800166.0,1.05
1.48,104.94,2024-04-16 20:00,525800166.0,0.87
1.49,104.95,2024-04-16 21:00,525800166.0,1.15
1.49,104.94,2024-04-16 18:00,525800166.0,1.48
1.44,105.22,2024-04-16 14:00,525482275.0,0.26
1.55,105.39,2024-04-16 11:00,0.0,0.54
1.49,105.45,2024-04-16 18:00,525400721.0,0.33
1.47,105.41,2024-04-16 16:00,0.0,2.61
1.45,105.4,2024-04-16 19:00,0.0,0.59
1.1,104.17,2024-04-16 00:00,0.0,1.01
0.99,105.28,2024-04-16 18:00,525500052.0,0.26
0.97,105.29,2024-04-16 15:00,0.0,1.14
0.96,105.29,2024-04-16 16:00,0.0,1.06
3.31,107.97,2024-04-16 23:00,0.0,2.97
2.33,109.25,2024-04-16 18:00,0.0,0.99
0.43,108.59,2024-04-16 23:00,0.0,0.4
0.43,108.59,2024-04-16 18:00,0.0,0.9
0.41,108.6,2024-04-16 16:00,0.0,0.6
1.1,140.64,2024-04-16 13:00,525401348.0,4.3
1.1,140.63,2024-04-16 16:00,525401348.0,2.35
2.01,118.15,2024-04-16 19:00,563184400.0,1.05
2.01,118.15,2024-04-16 21:00,563184400.0,1.1
2.01,118.15,2024-04-16 15:00,563184400.0,0.95
0.79,117.82,2024-04-16 02:00,0.0,0.8
0.54,140.21,2024-04-16 16:00,0.0,2.98
0.57,140.19,2024-04-16 20:00,0.0,0.94
0.38,140.31,2024-04-16 16:00,0.0,2.5
1.96,118.04,2024-04-16 23:00,0.0,0.34
-1.99,104.93,2024-04-16 20:00,0.0,1.04
-2.2,105.01,2024-04-16 02:00,525100456.0,0.64
-7.93,101.27,2024-04-16 15:00,525900774.0,5.13
-7.93,101.27,2024-04-16 10:00,525900774.0,5.57
-7.58,105.0,2024-04-16 20:00,525501981.0,4.01
-8.64,108.64,2024-04-16 15:00,525621000.0,20.02
-0.56,117.41,2024-04-16 03:00,0.0,1.05
-0.25,117.51,2024-04-16 04:00,0.0,15.72
-0.26,117.55,2024-04-16 05:00,0.0,1.01
-0.35,117.5,2024-04-16 20:00,0.0,0.26
-0.27,117.53,2024-04-16 18:00,0.0,0.79
-0.28,117.59,2024-04-16 07:00,0.0,0.85
-0.26,117.56,2024-04-16 17:00,0.0,7.29
-0.31,117.66,2024-04-16 18:00,0.0,0.2
-1.33,116.97,2024-04-16 07:00,0.0,0.6
-1.33,116.97,2024-04-16 11:00,0.0,1.0
-1.33,116.97,2024-04-16 12:00,0.0,1.0
-1.34,116.98,2024-04-16 06:00,0.0,0.94
-1.34,116.98,2024-04-16 07:00,0.0,0.77
-1.34,116.98,2024-04-16 13:00,0.0,1.0
-1.34,116.98,2024-04-16 10:00,0.0,0.8
-1.25,117.07,2024-04-16 16:00,0.0,0.82
-0.88,117.58,2024-04-16 07:00,0.0,1.07
-0.84,117.55,2024-04-16 12:00,0.0,0.08
-0.87,117.65,2024-04-16 05:00,0.0,0.83
-0.88,117.58,2024-04-16 08:00,0.0,1.18
-0.97,117.51,2024-04-16 14:00,0.0,0.2
-4.33,115.05,2024-04-16 15:00,0.0,0.0
-3.31,116.04,2024-04-16 23:00,0.0,1.02
-3.28,116.12,2024-04-16 16:00,0.0,1.33
-3.27,116.12,2024-04-16 14:00,0.0,1.04
-4.18,115.76,2024-04-16 11:00,525700736.0,0.0
-4.18,115.76,2024-04-16 17:00,525700736.0,1.12
-4.18,115.76,2024-04-16 12:00,525700736.0,1.1
-4.39,115.37,2024-04-16 23:00,0.0,7.43
-2.83,122.2,2024-04-16 08:00,0.0,0.99
-2.88,122.29,2024-04-16 06:00,0.0,0.96
-6.29,113.59,2024-04-16 12:00,0.0,1.01
-6.93,112.73,2024-04-16 05:00,525100624.0,0.15
-7.11,112.66,2024-04-16 22:00,0.0,0.9
-7.11,112.66,2024-04-17 00:00,0.0,0.15
-10.75,113.98,2024-04-16 14:00,0.0,3.6
-10.71,116.08,2024-04-16 12:00,525800214.0,2.69
-10.7,116.08,2024-04-16 18:00,525800214.0,5.48
-10.7,116.08,2024-04-16 19:00,525800214.0,0.93
-8.51,119.86,2024-04-17 00:00,525016556.0,0.36
-11.15,122.48,2024-04-16 21:00,0.0,3.32
-2.34,132.96,2024-04-16 17:00,0.0,0.85
-2.34,132.96,2024-04-16 22:00,0.0,1.15
-2.33,132.95,2024-04-16 20:00,0.0,0.3
-2.33,132.99,2024-04-16 05:00,0.0,1.54
-4.76,133.38,2024-04-16 09:00,525600210.0,3.84
-4.75,133.38,2024-04-16 01:00,525600210.0,0.51
-4.89,133.74,2024-04-16 17:00,525600210.0,4.95
-4.81,133.8,2024-04-16 10:00,525600214.0,4.95
-4.95,133.89,2024-04-17 00:00,525600214.0,6.51
-6.65,133.49,2024-04-16 09:00,525500988.0,8.16
-6.65,133.57,2024-04-16 13:00,525500988.0,4.19
-6.65,133.57,2024-04-16 20:00,525500988.0,7.19
-6.69,133.58,2024-04-16 09:00,0.0,0.84
-6.68,133.56,2024-04-16 08:00,0.0,3.08
-6.59,133.63,2024-04-16 12:00,0.0,2.22
-6.69,133.62,2024-04-16 10:00,0.0,0.71
-8.11,133.35,2024-04-16 23:00,0.0,1.24
-8.18,133.39,2024-04-16 12:00,0.0,4.1
-8.19,133.43,2024-04-16 10:00,0.0,1.69
-8.19,133.45,2024-04-16 12:00,0.0,1.79
-8.21,133.42,2024-04-16 20:00,0.0,9.21
-8.23,133.44,2024-04-16 11:00,0.0,22.17
-8.23,133.44,2024-04-16 20:00,0.0,7.91
-8.22,133.5,2024-04-16 22:00,0.0,1.45
-8.23,133.48,2024-04-16 08:00,0.0,19.91
-8.19,133.54,2024-04-16 17:00,0.0,2.98
-8.28,133.5,2024-04-16 08:00,525600022.0,2.04
-8.28,133.56,2024-04-16 08:00,0.0,1.42
-8.26,133.54,2024-04-16 07:00,0.0,6.54
-8.29,133.58,2024-04-16 00:00,0.0,0.99
-8.31,133.51,2024-04-16 23:00,525600022.0,1.71
-8.33,133.58,2024-04-16 14:00,525600022.0,0.42
-8.33,133.54,2024-04-16 12:00,525600022.0,3.53
-7.78,133.67,2024-04-16 10:00,525500943.0,10.16
-7.88,133.62,2024-04-16 10:00,525600489.0,10.35
-7.89,133.62,2024-04-16 23:00,525600489.0,5.7
-7.98,134.16,2024-04-16 09:00,0.0,0.85
-8.28,133.65,2024-04-16 17:00,0.0,5.31
-8.3,133.63,2024-04-16 20:00,0.0,2.91
-8.3,133.61,2024-04-16 14:00,0.0,1.75
-8.3,133.62,2024-04-16 12:00,0.0,0.32
-8.33,133.6,2024-04-16 05:00,525600022.0,0.96
-8.27,133.82,2024-04-16 20:00,0.0,7.8
-8.27,133.85,2024-04-16 12:00,0.0,3.58
-8.17,134.07,2024-04-17 00:00,0.0,3.6
-11.47,113.77,2024-04-16 14:00,525800191.0,1.16
-11.48,113.77,2024-04-16 22:00,525800191.0,1.88
-11.45,119.28,2024-04-16 14:00,0.0,4.22
-12.46,118.25,2024-04-16 12:00,525710999.0,10.3
-12.46,118.31,2024-04-16 14:00,525710999.0,1.94
-12.5,118.49,2024-04-16 21:00,525710999.0,2.73
-13.1,118.89,2024-04-16 04:00,525700443.0,2.01
-13.1,118.88,2024-04-16 07:00,525700443.0,2.9
-13.08,119.07,2024-04-16 14:00,525700443.0,1.04
-13.09,119.04,2024-04-16 13:00,525700443.0,1.0
-13.1,119.08,2024-04-16 00:00,525700443.0,3.32
-12.96,119.21,2024-04-16 23:00,525700443.0,1.45
-11.95,121.99,2024-04-16 00:00,0.0,6.72
-11.95,122.02,2024-04-16 01:00,0.0,0.45
-12.03,122.51,2024-04-16 02:00,0.0,11.74
-12.42,122.41,2024-04-16 16:00,0.0,1.1
-12.42,122.41,2024-04-16 07:00,0.0,1.16
-12.42,122.41,2024-04-16 14:00,0.0,0.25
-12.42,122.41,2024-04-16 06:00,0.0,2.65
-5.27,136.38,2024-04-16 20:00,0.0,2.18
-5.4,136.37,2024-04-16 16:00,0.0,4.35
-5.36,136.91,2024-04-16 22:00,0.0,4.37
-5.4,136.94,2024-04-16 06:00,0.0,15.55
-5.33,137.29,2024-04-17 00:00,0.0,10.12
-5.38,137.44,2024-04-16 12:00,0.0,4.61
-5.39,137.43,2024-04-16 07:00,0.0,12.62
-5.9,135.84,2024-04-17 00:00,0.0,0.55
-5.91,135.85,2024-04-16 06:00,0.0,1.66
-5.91,135.85,2024-04-16 09:00,0.0,0.96
-6.53,135.16,2024-04-16 21:00,0.0,0.0
-6.47,136.37,2024-04-17 00:00,0.0,1.11
-6.49,136.37,2024-04-16 23:00,0.0,0.63
-6.66,136.1,2024-04-16 14:00,0.0,0.98
-6.87,135.94,2024-04-17 00:00,0.0,0.01
-6.06,137.81,2024-04-16 17:00,525009909.0,0.55
-6.06,137.77,2024-04-16 08:00,525009909.0,8.65
-6.57,137.57,2024-04-16 00:00,525009909.0,1.3
-7.31,135.8,2024-04-16 08:00,0.0,4.32
-7.38,135.82,2024-04-17 00:00,0.0,3.82
-7.42,135.81,2024-04-16 23:00,0.0,10.64
-7.95,135.14,2024-04-16 18:00,0.0,1.15
-7.96,135.11,2024-04-17 00:00,0.0,1.36
-7.94,135.16,2024-04-16 02:00,0.0,1.84
-7.96,135.25,2024-04-16 09:00,0.0,0.91
-7.9,135.19,2024-04-16 11:00,0.0,1.63
-7.98,135.26,2024-04-16 08:00,0.0,2.73
-8.33,135.74,2024-04-16 10:00,0.0,1.85
-8.37,135.83,2024-04-16 12:00,0.0,4.09
-8.4,135.8,2024-04-16 23:00,0.0,2.84
-8.37,135.82,2024-04-16 08:00,0.0,8.36
-8.35,136.61,2024-04-16 08:00,0.0,0.52
-7.74,137.43,2024-04-16 05:00,0.0,0.0
-7.85,137.53,2024-04-16 12:00,0.0,4.14
-6.06,137.82,2024-04-16 11:00,525009909.0,3.03
-6.06,137.82,2024-04-16 12:00,525009909.0,0.82
-8.58,135.55,2024-04-17 00:00,0.0,0.68
-8.61,135.59,2024-04-16 23:00,0.0,1.34
-8.71,135.7,2024-04-16 21:00,0.0,13.75
-9.01,135.82,2024-04-16 21:00,0.0,1.52
-9.02,136.12,2024-04-16 12:00,0.0,2.56
-8.56,136.8,2024-04-16 07:00,0.0,1.38
-8.58,137.47,2024-04-16 08:00,0.0,0.0
-9.51,137.5,2024-04-16 14:00,0.0,14.55
-9.76,137.49,2024-04-16 00:00,0.0,0.32
-9.75,137.58,2024-04-16 05:00,525700801.0,4.68
-9.69,137.75,2024-04-17 00:00,0.0,8.45
-9.63,137.75,2024-04-16 15:00,0.0,2.22
-9.81,137.57,2024-04-16 00:00,525700801.0,0.95
-9.62,137.88,2024-04-16 12:00,0.0,11.17
-9.62,137.88,2024-04-16 13:00,0.0,0.53
-9.77,137.91,2024-04-16 17:00,0.0,4.05
-9.51,138.31,2024-04-16 18:00,0.0,0.92
-9.56,138.34,2024-04-16 17:00,0.0,0.46
-9.79,138.19,2024-04-16 11:00,0.0,1.06
-9.78,138.2,2024-04-16 08:00,0.0,2.44
-9.63,138.46,2024-04-16 08:00,0.0,6.85
-9.74,138.42,2024-04-16 14:00,0.0,0.35
-9.76,138.43,2024-04-16 13:00,0.0,1.09
-9.7,138.52,2024-04-16 10:00,0.0,1.05
-9.29,140.14,2024-04-16 08:00,0.0,19.29
-9.2,140.58,2024-04-16 08:00,0.0,9.81
-9.47,139.96,2024-04-16 18:00,0.0,0.99
-9.47,139.96,2024-04-16 20:00,0.0,0.99
-9.89,138.39,2024-04-16 00:00,0.0,2.55
-10.13,138.22,2024-04-17 00:00,0.0,0.56
-9.86,138.52,2024-04-16 11:00,0.0,1.31
-9.93,138.58,2024-04-16 10:00,0.0,0.51
-9.95,138.61,2024-04-16 09:00,0.0,0.93
-10.05,138.99,2024-04-16 06:00,0.0,1.01
-10.05,139.12,2024-04-16 12:00,0.0,3.59
-10.15,138.64,2024-04-16 18:00,0.0,6.37
-10.41,139.02,2024-04-16 09:00,0.0,2.65
-10.52,138.84,2024-04-16 00:00,0.0,1.52
-10.53,138.96,2024-04-16 05:00,0.0,4.72
-9.86,139.48,2024-04-16 04:00,0.0,4.79
-9.88,139.52,2024-04-16 09:00,0.0,1.16
-9.89,139.52,2024-04-16 10:00,0.0,0.61
-10.0,139.55,2024-04-16 17:00,0.0,0.72
-10.0,139.55,2024-04-16 16:00,0.0,0.89
-10.0,139.55,2024-04-16 12:00,0.0,2.0
-10.04,139.63,2024-04-16 23:00,0.0,1.97
-10.51,139.56,2024-04-16 17:00,0.0,4.62
5.1,98.18,2024-04-16 03:00,525124698.0,0.98
5.01,98.22,2024-04-16 01:00,525127688.0,0.82
5.01,98.22,2024-04-16 06:00,525127688.0,1.0
5.08,98.18,2024-04-16 04:00,525259184.0,2.96
5.01,98.22,2024-04-17 00:00,525128222.0,2.17
5.07,98.19,2024-04-16 04:00,525128222.0,1.15
5.08,98.18,2024-04-16 03:00,525128222.0,0.85
5.02,98.19,2024-04-16 19:00,525124698.0,0.95
5.02,98.22,2024-04-16 07:00,525124698.0,1.05
4.98,98.24,2024-04-16 00:00,525127688.0,1.01
4.99,98.23,2024-04-16 00:00,525259184.0,0.99
4.99,98.23,2024-04-16 01:00,525259184.0,1.1
4.99,98.23,2024-04-16 06:00,525128222.0,1.02
4.95,98.25,2024-04-16 21:00,525128222.0,1.02
4.98,98.23,2024-04-16 08:00,525124698.0,1.04
4.94,98.25,2024-04-16 09:00,525124698.0,1.05
4.94,98.22,2024-04-16 22:00,525124698.0,0.71
4.93,98.27,2024-04-16 09:00,525259184.0,2.37
4.91,98.25,2024-04-16 08:00,525128222.0,1.32
4.86,98.24,2024-04-16 10:00,525128222.0,0.77
4.81,98.24,2024-04-16 11:00,525128222.0,1.2
4.9,98.28,2024-04-16 09:00,525127688.0,0.95
4.83,98.28,2024-04-16 17:00,525128222.0,1.14
4.8,98.28,2024-04-16 16:00,525128222.0,0.77
4.69,98.33,2024-04-16 14:00,525127688.0,1.0
4.7,98.32,2024-04-16 15:00,525127688.0,1.18
4.71,98.27,2024-04-16 14:00,525128222.0,0.89
4.97,98.49,2024-04-16 20:00,525128881.0,1.04
4.93,98.53,2024-04-16 22:00,525128881.0,0.95
4.87,98.57,2024-04-16 19:00,525259184.0,3.35
4.8,98.45,2024-04-16 15:00,525259184.0,1.63
4.78,98.55,2024-04-16 15:00,525128881.0,0.75
3.67,99.49,2024-04-16 10:00,525131693.0,1.03
3.17,100.59,2024-04-16 01:00,533348244.0,0.83
3.01,100.76,2024-04-16 09:00,533348244.0,1.01
3.03,100.79,2024-04-16 08:00,533348244.0,0.94
3.0,100.73,2024-04-16 07:00,533348244.0,1.13
2.89,100.95,2024-04-17 00:00,100915917.0,1.01
2.84,100.98,2024-04-16 23:00,533340372.0,0.25
2.88,100.92,2024-04-17 00:00,533348244.0,1.01
2.53,100.99,2024-04-16 23:00,0.0,0.95
2.47,101.22,2024-04-16 19:00,0.0,0.95
5.92,106.59,2024-04-16 22:00,0.0,0.99
5.93,106.59,2024-04-16 23:00,0.0,0.47
5.91,106.63,2024-04-16 18:00,0.0,0.85
4.82,106.73,2024-04-16 15:00,0.0,0.5
4.03,105.67,2024-04-16 00:00,0.0,0.29
3.62,105.54,2024-04-16 16:00,0.0,0.9
3.58,105.78,2024-04-16 16:00,0.0,1.05
3.58,105.78,2024-04-16 12:00,0.0,0.95
3.58,105.78,2024-04-16 05:00,0.0,0.18
3.58,105.78,2024-04-16 15:00,0.0,1.0
3.64,105.89,2024-04-16 17:00,0.0,1.55
3.64,105.89,2024-04-16 10:00,0.0,0.53
3.64,105.89,2024-04-16 09:00,0.0,1.15
3.64,105.89,2024-04-16 16:00,0.0,3.7
3.64,105.89,2024-04-16 19:00,0.0,0.45
3.64,105.89,2024-04-16 11:00,0.0,1.49
2.46,101.26,2024-04-16 18:00,0.0,1.0
2.45,101.3,2024-04-16 17:00,0.0,1.0
2.37,101.4,2024-04-16 14:00,0.0,0.99
2.3,101.47,2024-04-16 12:00,0.0,1.15
2.26,101.51,2024-04-16 11:00,0.0,0.84
2.24,101.54,2024-04-16 10:00,0.0,1.0
2.13,101.7,2024-04-16 07:00,0.0,0.63
2.11,101.73,2024-04-16 06:00,0.0,1.07
2.08,101.78,2024-04-16 05:00,0.0,0.98
1.98,101.91,2024-04-16 02:00,0.0,0.59
1.45,102.14,2024-04-16 14:00,0.0,0.25
1.97,105.34,2024-04-16 19:00,525400635.0,0.95
1.97,105.34,2024-04-16 18:00,525400635.0,1.0
2.0,105.33,2024-04-16 15:00,525400635.0,1.1
1.73,105.08,2024-04-16 14:00,0.0,1.0
1.68,105.08,2024-04-16 18:00,0.0,1.1
1.68,105.08,2024-04-16 19:00,0.0,1.01
1.53,104.93,2024-04-16 14:00,525800166.0,1.1
1.52,104.93,2024-04-16 15:00,525800166.0,1.05
1.58,104.91,2024-04-16 11:00,525800166.0,0.92
1.52,105.4,2024-04-16 13:00,0.0,2.32
1.1,104.17,2024-04-16 04:00,0.0,0.76
1.1,104.17,2024-04-16 02:00,0.0,0.3
1.39,105.23,2024-04-16 17:00,525482275.0,3.74
1.04,105.26,2024-04-16 14:00,525500052.0,0.26
1.01,105.22,2024-04-16 17:00,525001788.0,0.54
1.03,105.22,2024-04-16 15:00,525001788.0,0.64
1.04,105.88,2024-04-16 12:00,525500440.0,6.05
0.98,105.88,2024-04-16 15:00,525500440.0,1.03
0.92,105.91,2024-04-16 12:00,0.0,7.27
0.9,105.91,2024-04-16 13:00,0.0,1.03
0.96,105.91,2024-04-16 05:00,0.0,3.39
3.28,107.98,2024-04-16 18:00,0.0,21.37
0.44,108.6,2024-04-16 14:00,0.0,0.9
0.43,108.59,2024-04-16 20:00,0.0,0.5
0.43,108.59,2024-04-16 19:00,0.0,1.3
