Lat,Lon,Time Range,mmsi,Apparent Fishing Hours
-7.39,135.38,2024-02-21 08:00,525988700.0,8.64
-7.79,135.02,2024-02-26 08:00,525988700.0,4.74
-7.38,135.45,2024-02-22 07:00,525988700.0,5.94
-7.79,135.04,2024-02-28 12:00,525988700.0,11.68
-7.43,135.45,2024-02-21 00:00,525988700.0,6.68
-7.78,135.13,2024-02-27 20:00,525988700.0,7.35
-7.61,135.21,2024-02-24 18:00,525988700.0,7.03
-6.47,135.81,2024-02-21 15:00,0.0,0.5
-6.48,135.81,2024-02-21 13:00,0.0,0.85
-6.61,135.28,2024-02-19 01:00,0.0,0.0
-6.62,135.84,2024-02-19 14:00,0.0,0.85
-6.62,135.84,2024-02-19 13:00,0.0,0.8
-6.76,135.61,2024-02-16 08:00,0.0,7.18
-6.47,135.81,2024-02-21 14:00,0.0,1.15
-6.47,135.76,2024-02-21 19:00,0.0,4.55
-6.48,135.8,2024-02-21 12:00,0.0,1.1
-6.47,135.83,2024-02-22 10:00,0.0,12.55
-6.46,135.64,2024-02-28 04:00,0.0,1.05
-6.62,135.84,2024-02-19 12:00,0.0,11.94
-6.46,135.64,2024-02-28 05:00,0.0,0.6
-6.63,135.58,2024-02-23 23:00,0.0,12.35
-6.62,135.84,2024-02-19 15:00,0.0,0.75
-6.68,135.55,2024-02-24 01:00,0.0,0.25
-6.82,135.54,2024-02-16 00:00,0.0,0.85
-6.57,135.68,2024-02-23 11:00,0.0,0.0
-6.68,135.55,2024-02-24 00:00,0.0,1.02
-6.46,135.73,2024-02-21 21:00,0.0,1.2
-6.46,135.75,2024-02-21 20:00,0.0,0.85
-6.49,135.79,2024-02-21 10:00,0.0,0.0
-6.49,135.8,2024-02-21 11:00,0.0,0.95
-8.55,140.09,2024-02-22 00:00,525110721.0,4.41
-8.22,139.15,2024-02-23 12:00,525110721.0,1.75
-8.33,139.07,2024-02-25 19:00,525110721.0,1.8
-8.22,139.15,2024-02-23 11:00,525110721.0,1.72
-8.6,140.12,2024-02-21 07:00,525110721.0,0.94
-9.01,139.3,2024-02-29 00:00,525110721.0,1.98
-8.81,140.44,2024-02-20 16:00,525110721.0,3.13
-8.3,139.69,2024-02-22 14:00,525110721.0,3.48
-8.28,139.06,2024-02-25 00:00,525110721.0,1.09
-8.81,140.44,2024-02-20 17:00,525110721.0,0.76
-8.66,139.18,2024-02-27 13:00,525110721.0,1.83
-9.03,139.32,2024-02-28 09:00,525110721.0,7.64
-8.33,139.07,2024-02-26 18:00,525110721.0,1.08
-8.33,139.07,2024-02-25 17:00,525110721.0,2.74
-8.23,139.12,2024-02-24 12:00,525110721.0,0.99
-8.59,140.21,2024-02-21 13:00,525110721.0,5.37
-8.31,139.7,2024-02-22 18:00,525110721.0,3.77
-8.21,139.13,2024-02-24 05:00,525110721.0,3.94
-8.35,139.06,2024-02-26 20:00,525110721.0,1.74
-9.01,139.29,2024-02-28 23:00,525110721.0,3.24
-8.78,140.39,2024-02-20 10:00,525110721.0,1.0
-8.36,139.04,2024-02-25 21:00,525110721.0,2.46
-8.6,140.12,2024-02-21 06:00,525110721.0,2.1
-8.37,139.05,2024-02-26 14:00,525110721.0,2.03
-8.41,139.05,2024-02-25 09:00,525110721.0,9.28
-8.41,139.05,2024-02-26 10:00,525110721.0,8.24
-8.2,139.12,2024-02-23 22:00,525110721.0,4.8
-8.2,139.13,2024-02-24 15:00,525110721.0,1.87
-8.24,139.12,2024-02-24 11:00,525110721.0,6.16
-8.31,139.69,2024-02-22 19:00,525110721.0,0.84
-9.03,139.32,2024-02-28 19:00,525110721.0,5.06
-8.41,139.04,2024-02-26 12:00,525110721.0,2.22
-8.41,139.05,2024-02-25 10:00,525110721.0,0.3
-8.64,139.22,2024-02-27 21:00,525110721.0,3.26
-8.67,139.18,2024-02-27 11:00,525110721.0,6.36
-8.81,140.45,2024-02-20 19:00,525110721.0,2.17
-8.64,139.17,2024-02-27 23:00,525110721.0,1.21
-8.59,140.22,2024-02-21 14:00,525110721.0,0.98
-8.79,140.41,2024-02-20 13:00,525110721.0,0.86
-8.2,139.08,2024-02-24 01:00,525110721.0,0.98
-8.78,140.4,2024-02-20 12:00,525110721.0,1.92
-8.2,139.1,2024-02-23 23:00,525110721.0,1.82
-8.81,140.39,2024-02-21 00:00,525110721.0,5.06
-8.85,139.24,2024-02-28 02:00,525110721.0,0.18
-8.37,139.06,2024-02-25 14:00,525110721.0,1.62
-8.22,139.13,2024-02-24 13:00,525110721.0,0.95
-8.63,139.18,2024-02-27 05:00,525110721.0,3.32
-8.33,139.64,2024-02-22 09:00,525110721.0,2.04
-8.38,139.01,2024-02-26 00:00,525110721.0,3.04
-8.78,140.38,2024-02-20 09:00,525110721.0,1.67
-9.03,139.32,2024-02-28 14:00,525110721.0,1.21
-8.2,139.13,2024-02-24 19:00,525110721.0,4.0
-8.6,140.24,2024-02-21 20:00,525110721.0,6.22
-8.19,139.16,2024-02-23 17:00,525110721.0,4.43
-9.03,139.32,2024-02-28 13:00,525110721.0,3.52
-8.33,139.07,2024-02-26 17:00,525110721.0,2.61
-8.33,139.04,2024-02-26 02:00,525110721.0,1.77
-8.2,139.1,2024-02-24 00:00,525110721.0,0.12
-8.22,139.08,2024-02-24 23:00,525110721.0,4.53
-8.4,139.04,2024-02-25 12:00,525110721.0,2.7
-8.63,139.2,2024-02-27 22:00,525110721.0,0.86
-8.32,139.66,2024-02-22 11:00,525110721.0,1.93
-8.36,139.03,2024-02-26 21:00,525110721.0,1.32
-8.62,139.24,2024-02-27 18:00,525110721.0,4.5
-2.27,133.23,2024-02-23 00:00,525115007.0,0.76
-2.43,133.1,2024-02-29 00:00,525115007.0,8.42
-2.29,133.25,2024-02-24 08:00,525115007.0,0.25
-2.29,133.22,2024-02-23 01:00,525115007.0,0.76
-2.31,133.23,2024-02-24 01:00,525115007.0,0.75
-2.28,133.2,2024-02-23 12:00,525115007.0,0.8
-2.29,133.21,2024-02-22 19:00,525115007.0,0.77
-2.3,133.22,2024-02-24 07:00,525115007.0,0.76
-2.3,133.17,2024-02-23 18:00,525115007.0,1.04
-2.3,133.22,2024-02-27 00:00,525115007.0,3.82
-2.31,133.2,2024-02-26 20:00,525115007.0,11.5
-2.32,133.19,2024-02-24 03:00,525115007.0,0.51
-2.28,133.19,2024-02-24 05:00,525115007.0,1.01
-2.28,133.19,2024-02-23 14:00,525115007.0,1.01
-2.29,133.16,2024-02-23 17:00,525115007.0,1.06
-2.3,133.21,2024-02-23 05:00,525115007.0,1.01
-2.43,133.09,2024-02-22 17:00,525115007.0,0.77
-2.3,133.21,2024-02-22 20:00,525115007.0,1.07
-2.29,133.24,2024-02-28 12:00,525115007.0,0.0
-2.36,133.1,2024-02-27 05:00,525115007.0,2.16
-2.28,133.16,2024-02-23 16:00,525115007.0,0.81
-2.3,133.21,2024-02-23 02:00,525115007.0,0.55
-2.31,133.21,2024-02-23 20:00,525115007.0,0.85
-2.27,133.19,2024-02-16 05:00,525115007.0,6.23
-2.31,133.22,2024-02-24 02:00,525115007.0,1.02
-2.29,133.18,2024-02-23 06:00,525115007.0,0.77
-2.27,133.19,2024-02-28 16:00,525115007.0,3.44
-2.27,133.21,2024-02-24 06:00,525115007.0,0.76
-2.29,133.18,2024-02-24 04:00,525115007.0,0.8
-2.29,133.19,2024-02-23 04:00,525115007.0,0.85
-2.27,133.19,2024-02-23 13:00,525115007.0,1.15
-2.38,133.09,2024-02-27 03:00,525115007.0,3.04
-2.28,133.17,2024-02-23 15:00,525115007.0,1.06
-2.31,133.19,2024-02-23 19:00,525115007.0,1.06
-2.43,133.09,2024-02-22 16:00,525115007.0,1.11
-2.28,133.19,2024-02-23 03:00,525115007.0,0.8
-2.29,133.16,2024-02-26 08:00,525115007.0,9.04
-2.29,133.2,2024-02-23 07:00,525115007.0,1.02
-2.31,133.21,2024-02-23 08:00,525115007.0,0.76
-8.61,138.44,2024-02-28 19:00,525123789.0,0.0
-7.19,100.46,2024-02-20 11:00,0.0,0.47
-6.59,100.85,2024-02-22 14:00,0.0,1.47
-7.2,100.46,2024-02-20 20:00,0.0,1.01
-7.15,100.69,2024-02-19 17:00,0.0,1.35
-7.2,100.46,2024-02-20 19:00,0.0,2.09
-7.25,100.62,2024-02-18 16:00,0.0,1.03
-6.82,100.57,2024-02-17 16:00,0.0,0.87
-7.15,100.69,2024-02-19 19:00,0.0,1.9
-7.2,100.46,2024-02-20 15:00,0.0,1.38
-7.16,100.69,2024-02-19 22:00,0.0,0.87
-6.79,100.37,2024-02-21 15:00,0.0,2.98
-7.22,100.45,2024-02-20 23:00,0.0,0.6
-7.19,100.46,2024-02-20 13:00,0.0,1.58
-6.82,100.57,2024-02-17 17:00,0.0,0.76
-6.56,100.35,2024-02-23 11:00,0.0,0.2
-6.08,105.79,2024-02-27 15:00,0.0,0.26
-6.81,100.57,2024-02-17 21:00,0.0,1.35
-6.81,100.57,2024-02-17 19:00,0.0,2.9
-7.25,100.61,2024-02-18 19:00,0.0,3.15
-6.82,100.57,2024-02-17 15:00,0.0,3.65
-6.15,105.72,2024-02-27 12:00,0.0,1.06
-7.16,100.69,2024-02-19 21:00,0.0,2.8
-7.14,100.69,2024-02-19 15:00,0.0,1.15
-6.81,100.57,2024-02-17 11:00,0.0,6.54
-6.79,100.37,2024-02-21 16:00,0.0,0.55
-7.14,100.69,2024-02-19 12:00,0.0,2.0
-6.81,100.57,2024-02-17 22:00,0.0,1.55
-7.21,100.45,2024-02-20 21:00,0.0,1.45
-6.58,100.85,2024-02-22 20:00,0.0,4.5
-6.54,100.33,2024-02-23 18:00,0.0,1.54
-6.11,105.77,2024-02-27 14:00,0.0,1.02
-6.58,100.85,2024-02-22 21:00,0.0,0.89
-6.58,100.86,2024-02-22 22:00,0.0,1.15
-6.59,100.85,2024-02-22 15:00,0.0,1.25
-6.13,105.74,2024-02-27 13:00,0.0,1.05
-6.78,100.39,2024-02-21 19:00,0.0,3.08
-6.16,105.69,2024-02-27 10:00,0.0,0.98
-6.81,100.57,2024-02-17 23:00,0.0,0.4
-7.2,100.46,2024-02-20 17:00,0.0,0.57
-7.2,100.46,2024-02-20 16:00,0.0,1.28
-6.56,100.33,2024-02-23 22:00,0.0,4.68
-6.06,105.82,2024-02-27 16:00,0.0,0.43
-6.74,100.51,2024-02-16 22:00,0.0,6.08
-7.25,100.62,2024-02-18 14:00,0.0,3.37
-7.21,100.45,2024-02-20 22:00,0.0,0.88
-6.16,105.71,2024-02-27 11:00,0.0,0.88
-6.54,100.33,2024-02-23 16:00,0.0,5.31
-7.2,100.46,2024-02-20 14:00,0.0,0.87
-7.14,100.69,2024-02-19 14:00,0.0,1.65
-7.25,100.62,2024-02-18 15:00,0.0,0.73
-7.25,100.62,2024-02-18 21:00,0.0,1.72
-9.76,140.34,2024-02-17 00:00,0.0,0.89
-9.63,140.38,2024-02-17 17:00,0.0,3.52
-9.77,140.39,2024-02-16 23:00,0.0,5.85
-9.16,139.92,2024-02-20 13:00,0.0,1.58
-9.17,139.96,2024-02-20 16:00,0.0,2.58
-9.63,140.41,2024-02-17 23:00,0.0,6.5
-9.17,139.9,2024-02-20 12:00,0.0,0.18
-9.74,140.34,2024-02-17 10:00,0.0,3.74
-9.77,140.36,2024-02-17 13:00,0.0,1.38
-9.36,139.87,2024-02-19 17:00,0.0,0.0
-9.78,140.41,2024-02-16 17:00,0.0,9.58
-9.75,140.35,2024-02-17 12:00,0.0,1.34
-9.77,140.5,2024-02-16 08:00,0.0,4.86
-11.56,111.69,2024-02-19 16:00,525201211.0,0.47
-11.51,111.67,2024-02-19 19:00,525201211.0,3.24
-11.56,111.69,2024-02-19 15:00,525201211.0,1.55
-5.94,105.93,2024-02-24 03:00,525201211.0,0.23
-11.66,111.85,2024-02-19 11:00,525201211.0,0.62
-11.58,111.71,2024-02-19 14:00,525201211.0,1.2
-11.67,111.9,2024-02-19 10:00,525201211.0,0.64
-11.62,111.72,2024-02-19 12:00,525201211.0,1.61
-6.09,106.8,2024-02-26 15:00,0.0,0.6
-6.47,135.22,2024-02-17 07:00,0.0,6.82
-6.7,135.08,2024-02-16 05:00,0.0,8.47
-6.47,135.3,2024-02-17 10:00,0.0,2.83
-6.74,135.14,2024-02-17 00:00,0.0,2.97
-6.45,135.22,2024-02-17 19:00,0.0,8.94
-6.7,135.16,2024-02-16 08:00,0.0,2.94
-6.7,135.11,2024-02-16 21:00,0.0,13.15
-6.53,134.96,2024-02-18 21:00,0.0,0.0
-9.55,139.88,2024-02-25 09:00,0.0,0.0
-9.55,139.88,2024-02-25 12:00,0.0,3.11
-9.55,139.88,2024-02-21 14:00,0.0,19.95
-7.13,135.2,2024-02-18 07:00,525600489.0,4.08
-8.27,135.12,2024-02-22 08:00,525600489.0,3.62
-7.04,135.44,2024-02-17 17:00,525600489.0,3.34
-8.41,135.24,2024-02-24 18:00,525600489.0,5.43
-7.18,135.23,2024-02-18 12:00,525600489.0,1.91
-7.71,135.33,2024-02-19 14:00,525600489.0,1.08
-8.27,135.4,2024-02-27 00:00,525600489.0,1.3
-8.29,135.15,2024-02-21 12:00,525600489.0,0.55
-8.23,135.12,2024-02-21 10:00,525600489.0,1.72
-8.3,136.21,2024-02-28 13:00,525600489.0,0.7
-8.21,135.45,2024-02-26 10:00,525600489.0,0.51
-8.29,135.13,2024-02-22 05:00,525600489.0,1.76
-7.72,135.36,2024-02-19 13:00,525600489.0,2.4
-8.33,135.15,2024-02-24 08:00,525600489.0,2.93
-6.63,135.39,2024-02-16 07:00,525600489.0,2.02
-7.84,135.37,2024-02-19 19:00,525600489.0,1.97
-8.26,135.39,2024-02-27 01:00,525600489.0,0.66
-8.25,135.37,2024-02-27 02:00,525600489.0,0.98
-7.01,135.44,2024-02-17 08:00,525600489.0,3.29
-7.03,135.39,2024-02-18 03:00,525600489.0,2.36
-7.16,135.13,2024-02-18 15:00,525600489.0,1.98
-7.8,135.33,2024-02-20 01:00,525600489.0,0.65
-8.34,135.2,2024-02-25 09:00,525600489.0,0.84
-8.21,135.36,2024-02-26 06:00,525600489.0,0.54
-8.3,136.32,2024-02-28 14:00,525600489.0,1.19
-8.27,135.43,2024-02-27 18:00,525600489.0,8.05
-8.31,136.45,2024-02-28 16:00,525600489.0,1.87
-8.27,135.14,2024-02-22 02:00,525600489.0,6.58
-7.04,135.43,2024-02-18 01:00,525600489.0,7.23
-7.77,135.31,2024-02-20 03:00,525600489.0,1.09
-8.28,135.12,2024-02-23 05:00,525600489.0,5.1
-8.35,135.21,2024-02-24 13:00,525600489.0,2.79
-8.31,135.2,2024-02-24 00:00,525600489.0,7.29
-7.01,135.44,2024-02-17 13:00,525600489.0,4.25
-7.03,135.51,2024-02-17 09:00,525600489.0,0.97
-7.14,135.17,2024-02-18 08:00,525600489.0,0.46
-7.06,135.51,2024-02-17 18:00,525600489.0,1.09
-7.99,135.27,2024-02-21 06:00,525600489.0,6.46
-8.23,135.35,2024-02-27 09:00,525600489.0,7.28
-6.85,135.46,2024-02-17 00:00,525600489.0,8.34
-8.32,135.43,2024-02-27 10:00,525600489.0,1.14
-7.95,135.37,2024-02-20 13:00,525600489.0,5.47
-8.37,135.25,2024-02-25 18:00,525600489.0,5.32
-6.85,135.44,2024-02-16 14:00,525600489.0,2.03
-8.34,135.16,2024-02-22 12:00,525600489.0,0.86
-8.31,135.16,2024-02-23 00:00,525600489.0,10.85
-7.71,135.29,2024-02-19 17:00,525600489.0,1.38
-8.32,135.16,2024-02-26 00:00,525600489.0,1.38
-8.05,135.22,2024-02-21 07:00,525600489.0,1.42
-8.36,136.56,2024-02-28 18:00,525600489.0,1.45
-7.99,135.39,2024-02-21 00:00,525600489.0,5.41
-7.74,135.39,2024-02-19 11:00,525600489.0,2.21
-6.6,135.47,2024-02-16 01:00,525600489.0,0.91
-8.34,135.18,2024-02-24 10:00,525600489.0,2.47
-8.27,135.13,2024-02-22 03:00,525600489.0,0.79
-8.29,135.44,2024-02-26 23:00,525600489.0,5.58
-6.58,135.41,2024-02-16 05:00,525600489.0,4.01
-7.18,135.21,2024-02-18 10:00,525600489.0,0.29
-7.64,135.26,2024-02-19 09:00,525600489.0,0.67
-8.38,135.26,2024-02-25 19:00,525600489.0,1.81
-8.31,135.14,2024-02-25 08:00,525600489.0,7.53
-8.26,135.13,2024-02-21 16:00,525600489.0,4.63
-7.16,135.18,2024-02-18 13:00,525600489.0,1.79
-8.35,135.18,2024-02-24 04:00,525600489.0,3.8
-7.17,135.19,2024-02-18 09:00,525600489.0,1.37
-8.31,135.15,2024-02-23 16:00,525600489.0,3.1
-7.75,135.29,2024-02-20 08:00,525600489.0,4.57
-8.2,135.37,2024-02-26 09:00,525600489.0,3.35
-8.33,136.49,2024-02-28 22:00,525600489.0,4.89
-6.6,135.48,2024-02-16 00:00,525600489.0,0.99
-8.33,136.49,2024-02-29 00:00,525600489.0,1.68
-8.34,135.19,2024-02-25 23:00,525600489.0,3.36
-8.35,135.17,2024-02-22 11:00,525600489.0,2.94
-8.27,135.14,2024-02-21 11:00,525600489.0,1.03
-7.98,135.4,2024-02-20 18:00,525600489.0,4.87
-7.81,135.34,2024-02-20 00:00,525600489.0,4.91
-6.83,135.39,2024-02-16 16:00,525600489.0,1.51
-7.79,135.33,2024-02-20 02:00,525600489.0,1.5
-7.71,135.31,2024-02-19 16:00,525600489.0,0.66
-8.22,135.38,2024-02-26 05:00,525600489.0,5.22
-8.29,136.09,2024-02-28 12:00,525600489.0,0.83
-8.34,135.21,2024-02-23 13:00,525600489.0,7.64
-8.35,135.22,2024-02-25 12:00,525600489.0,2.99
-6.85,135.39,2024-02-17 04:00,525600489.0,1.12
-6.83,135.4,2024-02-17 03:00,525600489.0,3.34
-8.36,135.2,2024-02-24 05:00,525600489.0,0.47
-8.21,135.45,2024-02-26 12:00,525600489.0,2.12
-8.32,135.16,2024-02-22 13:00,525600489.0,1.01
-6.66,135.39,2024-02-16 08:00,525600489.0,0.37
-7.24,135.12,2024-02-18 17:00,525600489.0,1.94
-8.35,135.17,2024-02-25 01:00,525600489.0,6.67
-6.87,135.47,2024-02-16 12:00,525600489.0,4.39
-7.71,135.33,2024-02-19 15:00,525600489.0,0.59
-6.88,135.39,2024-02-17 05:00,525600489.0,0.43
-8.14,135.16,2024-02-21 09:00,525600489.0,1.13
-8.31,135.14,2024-02-23 17:00,525600489.0,1.11
-8.33,135.25,2024-02-21 20:00,525600489.0,3.17
-8.2,135.33,2024-02-26 17:00,525600489.0,5.16
-7.59,135.24,2024-02-19 08:00,525600489.0,2.62
-8.89,139.5,2024-02-19 12:00,0.0,1.25
-8.73,139.49,2024-02-17 11:00,0.0,2.47
-8.88,139.52,2024-02-20 14:00,0.0,0.74
-8.76,139.77,2024-02-23 15:00,0.0,1.06
-8.73,139.54,2024-02-17 18:00,0.0,1.76
-8.75,139.48,2024-02-17 13:00,0.0,0.81
-8.75,139.25,2024-02-25 10:00,0.0,0.89
-8.89,139.5,2024-02-21 09:00,0.0,0.98
-8.89,139.47,2024-02-19 10:00,0.0,1.13
-8.88,139.49,2024-02-20 12:00,0.0,1.09
-8.92,139.52,2024-02-18 19:00,0.0,2.79
-8.74,139.5,2024-02-17 17:00,0.0,0.78
-8.84,139.58,2024-02-21 15:00,0.0,2.01
-8.75,139.49,2024-02-17 16:00,0.0,1.38
-8.86,139.61,2024-02-21 19:00,0.0,1.15
-8.87,139.5,2024-02-20 13:00,0.0,1.54
-8.73,139.24,2024-02-25 14:00,0.0,0.78
-9.22,139.54,2024-02-26 13:00,0.0,1.41
-8.82,139.61,2024-02-22 13:00,0.0,0.59
-8.8,139.39,2024-02-24 13:00,0.0,0.36
-8.87,139.51,2024-02-21 10:00,0.0,1.57
-8.83,139.58,2024-02-22 11:00,0.0,2.8
-8.8,139.39,2024-02-24 14:00,0.0,0.74
-8.93,139.47,2024-02-18 16:00,0.0,2.82
-8.73,139.24,2024-02-25 13:00,0.0,1.23
-8.85,139.61,2024-02-21 18:00,0.0,3.19
-8.76,139.77,2024-02-23 09:00,0.0,1.04
-8.8,139.39,2024-02-24 16:00,0.0,1.44
-8.82,139.59,2024-02-22 12:00,0.0,0.76
-8.8,139.67,2024-02-22 16:00,0.0,0.87
-8.9,139.45,2024-02-19 09:00,0.0,1.59
-8.74,139.24,2024-02-25 18:00,0.0,1.88
-8.76,139.77,2024-02-23 11:00,0.0,0.77
-8.8,139.66,2024-02-22 15:00,0.0,2.67
-8.91,139.52,2024-02-19 15:00,0.0,1.81
-8.75,139.26,2024-02-25 09:00,0.0,0.79
-8.91,139.47,2024-02-18 13:00,0.0,0.89
-8.73,139.24,2024-02-25 15:00,0.0,1.16
-8.75,139.42,2024-02-24 11:00,0.0,1.54
-8.8,139.68,2024-02-22 17:00,0.0,0.54
-9.22,139.55,2024-02-26 17:00,0.0,1.79
-8.74,139.24,2024-02-25 19:00,0.0,1.17
-8.74,139.49,2024-02-17 12:00,0.0,1.37
-8.9,139.5,2024-02-19 13:00,0.0,0.82
-8.9,139.46,2024-02-18 11:00,0.0,2.34
-8.73,139.24,2024-02-25 12:00,0.0,2.01
-8.91,139.57,2024-02-20 19:00,0.0,1.33
-8.87,139.61,2024-02-21 20:00,0.0,0.52
-8.89,139.48,2024-02-19 11:00,0.0,1.05
-8.89,139.47,2024-02-20 11:00,0.0,0.63
-8.76,139.77,2024-02-23 12:00,0.0,1.44
-8.76,139.77,2024-02-23 10:00,0.0,1.7
-8.8,139.39,2024-02-24 18:00,0.0,0.88
-8.76,139.77,2024-02-23 18:00,0.0,2.89
-8.75,139.48,2024-02-17 14:00,0.0,1.1
-8.8,139.39,2024-02-24 15:00,0.0,0.99
-8.75,139.77,2024-02-23 14:00,0.0,1.49
-8.8,139.39,2024-02-24 17:00,0.0,1.27
-8.72,139.56,2024-02-17 19:00,0.0,0.6
-8.85,139.55,2024-02-21 13:00,0.0,0.91
-8.91,139.47,2024-02-18 12:00,0.0,1.01
-8.86,139.53,2024-02-21 12:00,0.0,0.7
-8.89,139.55,2024-02-20 17:00,0.0,2.84
-8.9,139.56,2024-02-20 18:00,0.0,0.83
-9.22,139.55,2024-02-26 16:00,0.0,0.33
-8.86,139.52,2024-02-21 11:00,0.0,0.74
-8.73,139.24,2024-02-25 16:00,0.0,0.88
-8.75,139.48,2024-02-17 15:00,0.0,0.36
-9.22,139.55,2024-02-26 15:00,0.0,2.02
-6.84,135.83,2024-02-28 12:00,0.0,7.44
-6.73,135.95,2024-02-25 21:00,0.0,6.74
-6.57,135.77,2024-02-26 03:00,0.0,3.35
-6.62,136.49,2024-02-22 14:00,0.0,1.75
-7.01,136.05,2024-02-25 14:00,0.0,1.62
-6.42,135.44,2024-02-18 08:00,0.0,3.15
-6.58,136.27,2024-02-23 09:00,0.0,1.25
-6.15,135.46,2024-02-18 00:00,0.0,4.68
-6.55,136.35,2024-02-20 00:00,0.0,6.63
-6.26,135.07,2024-02-17 01:00,0.0,1.05
-6.32,135.45,2024-02-18 16:00,0.0,8.0
-6.86,135.78,2024-02-27 10:00,0.0,3.38
-6.93,135.86,2024-02-26 13:00,0.0,1.47
-6.38,136.45,2024-02-23 20:00,0.0,3.21
-7.03,135.98,2024-02-25 10:00,0.0,1.82
-6.59,135.48,2024-02-17 12:00,0.0,3.37
-6.64,136.49,2024-02-22 12:00,0.0,7.33
-6.56,135.72,2024-02-28 00:00,0.0,6.01
-6.77,136.53,2024-02-20 14:00,0.0,10.94
-6.55,136.26,2024-02-23 07:00,0.0,6.32
-6.28,135.45,2024-02-17 20:00,0.0,8.16
-6.6,136.14,2024-02-25 01:00,0.0,8.9
-6.71,135.99,2024-02-19 06:00,0.0,5.06
-6.61,135.76,2024-02-26 05:00,0.0,0.72
-6.8,136.11,2024-02-19 15:00,0.0,0.66
-6.99,135.95,2024-02-25 08:00,0.0,5.02
-6.33,136.32,2024-02-23 01:00,0.0,8.3
-6.6,135.77,2024-02-27 18:00,0.0,1.95
-6.53,135.72,2024-02-26 22:00,0.0,2.43
-6.71,136.09,2024-02-19 17:00,0.0,2.24
-6.58,135.83,2024-02-29 00:00,0.0,3.3
-6.32,135.39,2024-02-17 05:00,0.0,3.77
-6.58,136.31,2024-02-24 08:00,0.0,11.4
-6.55,136.34,2024-02-20 03:00,0.0,3.0
-6.5,136.46,2024-02-22 17:00,0.0,2.66
-6.87,135.81,2024-02-27 13:00,0.0,2.61
-6.56,136.39,2024-02-24 16:00,0.0,2.52
-6.57,135.76,2024-02-26 04:00,0.0,1.03
-6.56,135.81,2024-02-28 21:00,0.0,8.52
-6.76,135.8,2024-02-27 16:00,0.0,2.52
-6.43,136.33,2024-02-22 05:00,0.0,1.19
-6.35,135.58,2024-02-19 00:00,0.0,1.22
-6.19,135.42,2024-02-18 04:00,0.0,4.01
-6.53,135.74,2024-02-28 04:00,0.0,0.5
-6.51,136.34,2024-02-20 22:00,0.0,8.35
-6.77,135.74,2024-02-27 07:00,0.0,8.85
-6.56,135.72,2024-02-28 02:00,0.0,2.0
-6.37,136.31,2024-02-22 04:00,0.0,8.1
-6.83,136.12,2024-02-19 14:00,0.0,8.88
-6.5,136.47,2024-02-21 20:00,0.0,20.12
-6.7,135.79,2024-02-27 17:00,0.0,1.01
-6.53,135.75,2024-02-28 05:00,0.0,0.62
-6.68,136.01,2024-02-25 03:00,0.0,2.31
-6.51,136.34,2024-02-21 00:00,0.0,1.26
-6.94,135.84,2024-02-26 12:00,0.0,6.64
-6.56,135.72,2024-02-28 03:00,0.0,0.25
-6.64,136.43,2024-02-24 13:00,0.0,5.49
-6.5,136.48,2024-02-23 17:00,0.0,8.51
-6.29,135.55,2024-02-18 23:00,0.0,7.65
-6.62,135.83,2024-02-26 20:00,0.0,6.49
-7.03,136.04,2024-02-25 12:00,0.0,2.56
-6.59,135.81,2024-02-26 00:00,0.0,3.43
-6.59,135.45,2024-02-17 08:00,0.0,3.43
-7.18,138.62,2024-02-22 20:00,0.0,19.33
-7.04,138.37,2024-02-20 03:00,0.0,3.19
-7.4,138.11,2024-02-26 08:00,0.0,0.0
-7.38,138.25,2024-02-26 13:00,0.0,1.3
-7.16,138.71,2024-02-22 01:00,0.0,6.57
-7.15,138.41,2024-02-18 00:00,0.0,0.32
-7.37,138.15,2024-02-19 05:00,0.0,13.75
-7.12,138.46,2024-02-20 19:00,0.0,4.99
-6.98,138.39,2024-02-28 12:00,0.0,1.75
-7.18,138.76,2024-02-16 12:00,0.0,11.67
-7.11,138.41,2024-02-19 23:00,0.0,4.24
-6.98,138.37,2024-02-28 10:00,0.0,9.15
-7.06,138.39,2024-02-20 00:00,0.0,0.82
-7.38,138.23,2024-02-18 15:00,0.0,12.4
-7.3,138.3,2024-02-18 02:00,0.0,2.69
-7.14,138.61,2024-02-16 22:00,0.0,3.6
-7.36,138.2,2024-02-27 01:00,0.0,11.86
-7.37,138.19,2024-02-28 01:00,0.0,23.77
-7.18,138.76,2024-02-16 19:00,0.0,6.77
-7.14,138.52,2024-02-20 14:00,0.0,2.58
-7.4,138.31,2024-02-19 12:00,0.0,7.62
-7.13,138.53,2024-02-20 12:00,0.0,8.51
-7.18,138.43,2024-02-17 23:00,0.0,10.45
-7.18,138.62,2024-02-24 00:00,0.0,0.06
-7.35,138.24,2024-02-19 19:00,0.0,6.71
-7.38,138.23,2024-02-26 12:00,0.0,3.62
-9.33,139.7,2024-02-19 12:00,0.0,13.18
-8.79,115.26,2024-02-27 21:00,525700618.0,0.82
-8.78,115.26,2024-02-27 20:00,525700618.0,0.89
-8.31,131.48,2024-02-25 00:00,525201212.0,4.48
-8.76,130.71,2024-02-28 16:00,525201212.0,3.05
-8.83,130.51,2024-02-21 23:00,525201212.0,0.47
-8.51,131.01,2024-02-22 17:00,525201212.0,3.03
