Lat,Lon,mmsi,Apparent Fishing Hours,Time Range
4.81,98.38,2600081,0.96,102.0
4.25,98.4,2600169,0.76,131.0
4.26,98.4,2600169,0.14,133.0
4.26,98.4,2600078,0.1,47.0
4.26,98.4,2600052,0.7,136.0
5.0,98.46,2600052,0.77,178.0
5.07,98.52,2600052,0.99,4.0
5.01,98.44,2600052,1.12,165.0
5.05,98.54,2600052,0.98,3.0
4.98,98.48,2600052,1.01,177.0
4.93,98.49,2600052,0.87,175.0
4.96,98.5,2600052,0.98,186.0
4.94,98.59,2600020,1.02,0.0
4.89,98.44,2600020,3.62,78.0
4.83,98.5,2600020,0.29,75.0
4.76,98.45,2600078,0.65,19.0
4.76,98.44,2600075,2.84,117.0
4.81,98.44,2600020,1.01,11.0
4.76,98.45,2600020,0.35,17.0
4.78,98.46,2600020,1.32,45.0
4.77,98.46,2600020,1.01,12.0
4.79,98.45,2600020,0.51,35.0
4.82,98.5,2600020,0.98,68.0
4.78,98.46,2600020,2.56,34.0
4.81,98.46,2600020,0.93,46.0
4.76,98.45,2600020,0.76,14.0
4.76,98.54,2600020,1.01,66.0
4.74,98.56,2600020,1.04,60.0
4.71,98.57,2600052,1.06,61.0
4.72,98.57,2600052,0.97,65.0
4.64,98.47,2600052,0.2,115.0
4.63,98.47,2600052,1.04,114.0
4.61,98.77,2600168,0.92,318.0
4.62,98.76,2600168,0.75,317.0
4.59,98.79,2600052,0.51,316.0
4.49,98.56,2600052,0.94,192.0
4.43,98.49,2600181,1.08,341.0
4.42,98.52,2600082,1.03,340.0
4.42,98.6,2600181,0.8,355.0
4.41,98.57,2600181,0.4,330.0
4.46,98.77,2600168,2.88,326.0
4.32,98.61,2600082,2.13,357.0
4.35,98.59,2600181,1.7,331.0
4.34,98.6,2600181,0.07,332.0
4.27,98.61,2600181,1.87,335.0
4.28,98.6,2600181,3.77,346.0
4.26,98.62,2600082,0.79,334.0
4.55,98.83,2600052,1.35,319.0
4.53,98.85,2600168,0.99,320.0
4.47,98.9,2600052,1.0,322.0
3.91,98.81,2600054,0.3,69.0
3.26,100.53,2600043,2.42,318.0
3.12,99.86,2600156,0.32,280.0
3.12,99.86,2600182,0.3,281.0
-9.05,140.12,2600001,2.6,40.0
-9.07,140.13,2600001,4.08,37.0
-9.05,140.15,2600001,3.05,43.0
-9.52,139.83,2600002,3.28,76.0
-9.52,139.84,2600001,1.91,78.0
-9.52,139.88,2600001,1.56,72.0
-9.47,139.89,2600002,1.62,164.0
-9.52,139.9,2600001,1.31,79.0
-9.52,139.86,2600001,0.42,73.0
-9.54,139.87,2600001,0.73,104.0
-9.58,139.91,2600002,11.35,103.0
-9.36,140.04,2600002,1.01,60.0
-9.37,139.97,2600005,5.78,170.0
-9.42,140.0,2600005,1.03,61.0
-9.42,139.93,2600005,14.83,274.0
-9.41,139.98,2600005,7.07,223.0
-9.44,140.01,2600005,0.94,249.0
-9.43,140.06,2600005,23.87,248.0
-9.4,140.08,2600005,2.85,259.0
-9.41,140.05,2600003,6.93,320.0
-9.36,140.05,2600024,7.61,256.0
-9.49,139.97,2600002,2.27,313.0
-9.52,139.96,2600002,9.08,89.0
-9.51,140.0,2600002,4.2,310.0
-9.49,140.0,2600002,2.12,70.0
-9.53,140.05,2600005,0.1,140.0
-9.53,140.05,2600005,2.52,130.0
-9.48,140.07,2600046,21.97,192.0
-9.45,140.06,2600007,2.89,323.0
-9.58,139.98,2600049,17.52,124.0
-9.53,139.81,2600008,1.05,297.0
-9.52,139.82,2600009,8.57,296.0
-0.08,140.24,2600010,0.57,228.0
-0.08,140.23,2600011,6.46,235.0
-0.07,140.22,2600060,0.52,236.0
-0.27,140.25,2600013,2.27,279.0
-0.27,140.25,2600013,4.68,276.0
-0.27,140.25,2600013,0.91,277.0
-0.27,140.25,2600060,2.07,281.0
-0.35,140.43,2600013,3.23,259.0
-0.35,140.43,2600014,2.65,251.0
-0.35,140.43,2600014,1.56,252.0
-0.35,140.43,2600015,2.69,255.0
-7.26,135.4,2600016,1.02,122.0
-7.35,135.4,2600016,2.63,120.0
-7.32,135.35,2600018,2.83,106.0
-7.34,135.4,2600016,0.93,121.0
-7.35,135.41,2600002,0.87,107.0
-7.36,135.44,2600027,2.66,118.0
-7.36,135.44,2600002,0.86,109.0
-7.49,135.33,2600016,7.27,151.0
-7.6,135.09,2600016,1.09,157.0
-7.57,135.16,2600016,1.49,155.0
-7.54,135.22,2600016,2.8,154.0
-7.4,135.4,2600016,1.28,142.0
-7.4,135.44,2600016,2.06,139.0
-7.36,135.47,2600002,4.49,114.0
-7.37,135.46,2600144,1.79,108.0
-7.45,135.54,2600075,2.23,144.0
-9.67,138.96,2600005,1.13,134.0
-9.73,138.96,2600026,0.68,135.0
-10.13,138.58,2600114,1.06,353.0
-10.12,138.59,2600026,6.74,347.0
-10.12,138.59,2600002,0.44,348.0
-10.08,138.94,2600002,16.17,156.0
-10.09,138.96,2600026,4.84,140.0
-10.25,138.61,2600022,0.7,287.0
-10.25,138.62,2600022,4.84,285.0
-10.36,138.64,2600026,12.2,299.0
-10.44,138.76,2600058,12.49,252.0
-10.43,138.85,2600058,0.5,234.0
-10.22,138.97,2600002,19.48,175.0
-10.21,138.99,2600113,0.59,188.0
-10.34,139.03,2600004,9.49,197.0
-10.34,139.03,2600025,0.6,198.0
-10.51,138.79,2600060,5.04,239.0
-5.65,136.07,2600002,0.75,132.0
-6.31,136.12,2600002,16.52,160.0
-6.33,136.12,2600002,4.8,165.0
-8.82,137.04,2600005,6.4,216.0
-9.05,137.77,2600005,0.39,241.0
-8.94,138.14,2600005,4.32,328.0
-8.91,138.17,2600005,6.21,301.0
-9.01,138.31,2600032,1.7,355.0
-9.0,138.32,2600024,0.1,353.0
-9.18,138.03,2600026,2.35,279.0
-9.14,138.02,2600005,1.5,269.0
-5.35,135.34,2600019,0.63,156.0
-4.94,136.12,2600021,11.75,132.0
-8.83,135.91,2600030,12.19,36.0
-8.8,135.89,2600030,17.43,13.0
-9.2,136.05,2600001,0.88,81.0
-9.2,136.05,2600005,0.3,80.0
-9.43,136.71,2600005,0.0,184.0
-9.43,136.71,2600005,0.6,185.0
-9.77,137.32,2600026,1.1,225.0
-9.79,137.42,2600032,1.03,360.0
-9.88,137.65,2600026,5.03,343.0
-9.89,137.67,2600026,9.21,352.0
-10.0,137.87,2600032,0.3,274.0
-10.01,137.98,2600026,1.23,338.0
-10.04,138.05,2600024,0.55,337.0
-7.59,137.36,2600035,1.64,199.0
-7.57,137.46,2600018,0.06,198.0
-7.63,137.35,2600018,11.62,212.0
-7.01,137.97,2600018,6.02,150.0
-6.84,138.14,2600018,1.21,105.0
-6.88,138.14,2600018,1.0,5.0
-6.89,138.12,2600018,1.17,4.0
-6.88,138.16,2600018,1.67,9.0
-6.85,138.09,2600018,1.15,119.0
-6.86,138.14,2600018,0.96,117.0
-6.89,138.1,2600018,0.4,3.0
-6.98,138.04,2600018,1.11,128.0
-6.98,138.06,2600018,2.03,130.0
-6.83,138.19,2600018,1.38,102.0
-6.84,138.21,2600018,1.67,76.0
-6.83,138.29,2600018,1.67,95.0
-6.91,138.22,2600018,1.68,74.0
-6.87,138.16,2600018,3.78,116.0
-6.89,138.17,2600018,0.97,10.0
-6.9,138.17,2600018,1.1,11.0
-6.93,138.2,2600018,0.53,51.0
-6.93,138.2,2600018,0.85,15.0
-6.93,138.17,2600018,1.69,20.0
-6.93,138.19,2600018,0.41,19.0
-6.93,138.24,2600018,0.6,54.0
-6.93,138.16,2600018,1.25,21.0
-6.98,138.24,2600018,1.45,28.0
-6.94,138.18,2600018,0.43,25.0
-6.97,138.23,2600018,1.0,73.0
-6.93,138.2,2600018,1.26,16.0
-6.99,138.33,2600018,1.44,61.0
-7.0,138.29,2600018,0.69,30.0
-7.0,138.33,2600018,0.7,62.0
-6.99,138.28,2600018,0.71,31.0
-6.95,138.3,2600018,1.28,57.0
-6.98,138.32,2600018,0.86,60.0
-6.98,138.32,2600018,0.95,59.0
-6.89,138.37,2600035,5.05,91.0
-6.88,138.37,2600002,0.73,92.0
-6.88,138.36,2600018,0.97,85.0
-7.27,137.97,2600018,1.64,154.0
-7.3,138.01,2600018,0.89,156.0
-7.3,138.0,2600018,1.24,155.0
-7.02,138.26,2600018,0.34,72.0
-7.03,138.33,2600018,2.36,36.0
-7.07,138.32,2600018,1.43,69.0
-7.04,138.27,2600018,1.54,71.0
-7.02,138.32,2600018,0.95,33.0
-7.02,138.28,2600018,1.85,48.0
-7.05,138.34,2600018,1.94,65.0
-7.08,138.36,2600018,2.7,43.0
-7.05,138.34,2600018,1.62,38.0
-7.07,138.36,2600035,1.69,46.0
-7.07,138.35,2600002,0.79,45.0
-7.08,138.36,2600002,0.22,41.0
-7.44,137.82,2600035,4.36,194.0
-7.47,137.85,2600035,5.36,189.0
-7.76,137.76,2600035,18.88,189.0
-7.75,137.83,2600035,6.76,272.0
-7.75,137.85,2600032,0.0,265.0
-8.53,137.51,2600024,15.7,336.0
-7.62,137.39,2600035,0.0,240.0
-7.96,137.44,2600035,4.33,132.0
-8.05,137.44,2600035,18.45,115.0
-7.99,137.44,2600035,2.75,135.0
-6.97,135.34,2600016,8.03,156.0
-6.7,135.7,2600018,0.84,147.0
-6.85,135.7,2600018,29.86,6.0
-6.72,135.95,2600018,1.05,114.0
-6.72,135.96,2600018,3.95,113.0
-6.72,135.96,2600018,1.2,133.0
-6.71,136.0,2600018,0.85,109.0
-6.71,136.0,2600016,0.0,108.0
-6.91,135.82,2600016,8.44,38.0
-6.9,135.85,2600016,1.55,13.0
-6.89,135.85,2600183,3.2,11.0
-9.1,139.71,2600001,0.55,61.0
-9.1,139.71,2600001,4.28,60.0
-9.1,139.71,2600002,3.75,66.0
-9.1,139.71,2600002,0.25,67.0
-9.1,139.71,2600005,1.06,63.0
-9.55,139.6,2600005,3.15,151.0
-9.22,140.17,2600005,3.52,251.0
-9.29,140.17,2600005,3.14,229.0
-9.29,140.17,2600005,2.45,234.0
-9.29,140.17,2600003,0.72,260.0
-9.29,140.17,2600005,6.98,259.0
-9.31,140.16,2600005,1.22,206.0
-9.29,140.17,2600005,1.56,211.0
-9.29,140.17,2600002,1.56,236.0
-9.28,140.21,2600001,3.53,209.0
-9.48,140.27,2600001,6.23,182.0
-9.51,140.29,2600001,0.95,109.0
-9.52,140.32,2600001,0.21,112.0
-9.88,140.2,2600006,1.58,82.0
-9.93,140.27,2600006,1.26,90.0
-9.89,140.23,2600002,0.82,85.0
-9.94,140.28,2600005,0.55,92.0
-9.25,140.04,2600005,0.41,132.0
-9.51,140.25,2600027,1.07,158.0
-9.5,140.51,2600005,12.59,349.0
-9.5,140.52,2600002,1.5,351.0
-8.87,139.04,2600001,0.48,117.0
-9.17,138.82,2600001,1.12,147.0
-9.13,138.85,2600001,2.02,139.0
-9.18,138.83,2600001,1.82,146.0
-9.16,138.81,2600001,0.29,148.0
-9.18,138.85,2600001,0.43,144.0
-9.18,138.8,2600001,3.1,123.0
-9.21,138.8,2600003,1.21,125.0
-9.21,138.81,2600005,4.95,153.0
-9.11,138.88,2600005,0.68,132.0
-9.2,138.87,2600005,0.83,145.0
-8.69,139.53,2600005,2.39,276.0
-8.68,139.63,2600005,1.88,313.0
-8.68,139.66,2600036,2.78,300.0
-8.69,139.57,2600026,1.4,260.0
-8.68,139.59,2600002,1.42,297.0
-8.69,139.59,2600002,10.3,311.0
-8.68,139.63,2600030,1.29,242.0
-8.68,139.58,2600032,0.94,239.0
-8.68,139.65,2600032,1.5,264.0
-8.68,139.61,2600002,1.62,249.0
-8.68,139.62,2600002,4.95,228.0
-8.68,139.59,2600007,4.36,247.0
-8.69,139.61,2600026,1.75,266.0
-8.68,139.68,2600036,4.68,296.0
-8.68,139.7,2600039,3.61,291.0
-8.74,139.79,2600036,2.01,351.0
-8.75,139.82,2600002,0.1,354.0
-8.74,139.83,2600002,2.95,353.0
-8.8,139.36,2600002,0.93,168.0
-8.8,139.38,2600002,5.85,174.0
-8.8,139.41,2600002,8.22,165.0
-9.18,139.93,2600005,8.45,250.0
-9.13,139.98,2600005,0.53,232.0
-9.13,140.0,2600003,2.32,234.0
-9.13,140.01,2600005,2.56,281.0
-9.19,139.96,2600005,2.42,276.0
-9.26,139.92,2600005,1.0,88.0
-9.27,140.05,2600003,0.79,305.0
-9.27,140.04,2600003,4.59,304.0
-9.26,140.1,2600005,1.94,213.0
-9.25,140.18,2600002,1.95,208.0
-9.26,140.2,2600001,1.67,211.0
-9.25,140.2,2600001,1.37,209.0
-9.34,140.0,2600002,1.65,109.0
-9.34,139.97,2600003,3.22,107.0
-9.34,139.98,2600005,0.6,108.0
-9.44,140.07,2600005,1.57,160.0
-9.44,140.08,2600005,0.28,161.0
-9.42,140.03,2600002,3.11,353.0
-9.43,140.02,2600002,0.75,157.0
-9.44,140.02,2600005,1.46,156.0
-9.43,140.05,2600005,1.15,158.0
-9.43,140.05,2600005,0.53,159.0
-9.37,140.11,2600003,0.29,325.0
-9.38,140.11,2600003,3.34,324.0
-9.46,140.0,2600002,0.63,155.0
-9.57,140.2,2600007,1.58,176.0
-9.55,140.19,2600040,2.33,181.0
-9.57,140.19,2600041,3.06,179.0
-9.56,140.28,2600037,1.38,187.0
-5.68,135.12,2600018,3.78,0.0
-7.17,135.41,2600018,8.37,93.0
-7.32,135.5,2600018,3.67,83.0
-7.27,135.87,2600018,1.02,116.0
-7.27,135.86,2600002,2.61,115.0
-7.33,135.87,2600002,0.51,113.0
-7.35,135.88,2600002,1.02,112.0
-7.38,136.59,2600035,13.33,144.0
-7.6,136.46,2600002,0.79,130.0
-7.69,137.07,2600035,16.09,232.0
-7.73,137.06,2600035,0.4,216.0
-7.83,137.05,2600035,1.2,213.0
-7.99,136.94,2600036,0.31,325.0
-7.98,136.94,2600035,0.0,324.0
-8.22,136.69,2600035,3.49,291.0
-8.31,136.45,2600027,15.83,288.0
-7.51,137.73,2600035,16.87,142.0
-7.52,137.85,2600035,14.43,163.0
-7.15,138.78,2600002,2.81,40.0
-8.35,136.61,2600027,0.27,157.0
-8.35,136.61,2600044,1.03,233.0
-8.35,136.61,2600035,3.49,185.0
-8.35,136.61,2600036,0.73,323.0
-8.35,136.61,2600026,2.15,255.0
-8.35,136.61,2600005,2.57,187.0
-8.35,136.61,2600036,2.1,276.0
-8.35,136.61,2600005,4.38,63.0
-8.35,136.61,2600024,1.82,82.0
-8.35,136.61,2600028,0.83,41.0
-8.35,136.61,2600028,1.66,36.0
-8.35,136.61,2600030,1.1,15.0
-8.35,136.61,2600024,5.45,306.0
-8.35,136.61,2600024,0.4,158.0
-8.35,136.61,2600005,1.72,34.0
-8.35,136.61,2600044,1.02,331.0
-8.35,136.61,2600027,0.08,57.0
-8.35,136.61,2600027,0.78,140.0
-8.35,136.61,2600026,0.78,234.0
-8.35,136.61,2600024,2.08,59.0
-8.35,136.6,2600024,1.05,322.0
-8.35,136.61,2600026,0.68,355.0
-8.35,136.61,2600035,0.65,85.0
-8.35,136.61,2600036,1.33,259.0
-8.35,136.6,2600036,2.3,348.0
-8.35,136.61,2600037,1.43,162.0
-8.35,136.6,2600027,0.76,180.0
-8.35,136.61,2600028,3.4,66.0
-8.35,136.61,2600027,4.45,139.0
-8.35,136.61,2600024,0.65,32.0
-8.35,136.61,2600035,1.2,13.0
-8.35,136.61,2600035,1.65,20.0
-8.35,136.61,2600145,0.74,37.0
-8.35,136.61,2600024,2.1,301.0
-8.35,136.61,2600026,0.22,350.0
-8.35,136.61,2600027,1.58,39.0
-8.35,136.61,2600030,0.4,206.0
-8.35,136.61,2600045,0.9,134.0
-8.35,136.61,2600030,0.7,44.0
-8.35,136.61,2600044,1.5,205.0
-8.35,136.61,2600002,1.2,68.0
-8.35,136.61,2600026,1.1,330.0
-8.35,136.61,2600024,1.77,40.0
-8.35,136.61,2600036,0.38,321.0
-8.35,136.61,2600036,1.62,353.0
-8.35,136.61,2600036,2.0,251.0
-8.35,136.61,2600024,1.02,327.0
-8.35,136.61,2600026,1.65,212.0
-8.35,136.61,2600035,0.95,12.0
-8.35,136.61,2600035,3.18,89.0
-8.35,136.61,2600027,0.45,35.0
-8.35,136.61,2600036,1.28,209.0
-8.35,136.61,2600024,0.56,324.0
-8.35,136.61,2600026,0.42,258.0
-8.35,136.61,2600030,1.13,42.0
-8.35,136.61,2600030,3.33,116.0
-8.35,136.61,2600030,0.65,86.0
-8.35,136.61,2600030,1.43,161.0
-9.33,139.7,2600001,0.39,117.0
-9.34,139.7,2600032,7.8,116.0
-9.34,139.69,2600002,0.1,109.0
-8.17,139.16,2600002,2.13,32.0
-8.92,139.6,2600002,0.51,84.0
-8.97,139.62,2600005,2.86,88.0
-8.94,139.61,2600002,1.56,85.0
-9.27,139.23,2600002,2.13,229.0
-9.28,139.24,2600003,6.45,235.0
-9.29,139.23,2600005,0.0,227.0
-9.27,140.05,2600002,5.42,137.0
-9.29,140.0,2600002,4.0,108.0
-9.5,140.5,2600002,0.0,348.0
-8.45,140.1,2600030,4.27,23.0
-9.67,140.06,2600030,2.8,155.0
-6.44,135.4,2600002,0.52,111.0
-8.45,136.53,2600030,0.52,142.0
-8.48,136.56,2600030,0.26,143.0
-9.29,139.11,2600005,0.0,179.0
-8.87,139.43,2600005,18.67,259.0
-9.26,139.49,2600005,13.91,206.0
-9.24,139.64,2600005,1.28,265.0
-9.27,139.79,2600005,11.23,284.0
-9.33,139.7,2600005,3.88,269.0
-9.33,139.7,2600025,2.97,272.0
-9.42,139.79,2600032,1.96,286.0
-7.9,136.38,2600035,3.85,256.0
-7.15,136.54,2600035,15.6,276.0
-7.66,136.43,2600035,1.91,233.0
-7.66,136.43,2600002,1.17,222.0
-7.74,136.58,2600035,1.5,241.0
-7.82,136.42,2600002,10.34,251.0
-8.97,139.42,2600036,3.91,345.0
-9.09,139.45,2600036,5.65,351.0
-8.03,137.36,2600035,1.11,319.0
-8.04,137.45,2600027,2.45,132.0
-8.05,137.44,2600035,4.02,129.0
-8.04,137.44,2600002,0.78,320.0
-7.89,137.47,2600035,10.72,120.0
-8.13,137.4,2600035,10.07,142.0
-8.08,137.37,2600035,3.58,192.0
-8.09,137.43,2600035,3.66,188.0
-8.1,137.43,2600035,1.1,189.0
-8.08,137.38,2600035,20.18,212.0
-8.22,137.38,2600024,5.75,283.0
-8.4,137.28,2600024,12.47,311.0
-8.25,137.35,2600024,2.62,286.0
-8.38,137.32,2600027,1.92,313.0
-7.13,137.99,2600002,3.32,100.0
-7.44,137.72,2600035,1.09,145.0
-7.44,137.78,2600035,4.49,170.0
-7.46,137.74,2600035,0.11,144.0
-7.52,137.74,2600035,5.45,176.0
-7.65,137.49,2600035,3.99,263.0
-7.55,137.78,2600035,4.29,191.0
-8.04,137.11,2600035,4.03,311.0
-8.04,137.11,2600035,7.88,307.0
-7.77,137.28,2600035,3.6,211.0
-7.77,137.28,2600035,0.83,212.0
-7.75,137.31,2600035,7.33,208.0
-7.84,137.42,2600035,4.42,245.0
-7.99,137.25,2600047,6.36,336.0
-7.99,137.24,2600035,3.43,324.0
-8.03,137.21,2600035,0.85,330.0
-7.91,137.36,2600035,5.35,226.0
-8.13,137.19,2600035,3.09,276.0
-8.13,137.16,2600035,5.38,281.0
-8.09,137.26,2600035,2.77,272.0
-8.11,137.23,2600035,6.49,288.0
-8.07,137.26,2600035,5.2,293.0
-8.09,137.24,2600035,0.57,273.0
-7.44,137.87,2600035,2.08,163.0
-7.42,137.82,2600035,6.84,152.0
-7.43,137.84,2600035,2.9,166.0
-7.42,137.91,2600037,2.89,156.0
-7.57,137.84,2600037,1.9,183.0
-7.57,137.85,2600018,5.47,181.0
-5.17,135.13,2600002,0.26,242.0
-5.17,135.13,2600002,1.03,243.0
-5.83,135.29,2600002,14.03,159.0
-6.3,135.31,2600002,1.43,108.0
-6.31,135.36,2600002,0.51,144.0
-6.32,135.35,2600002,0.51,106.0
-8.24,136.66,2600035,3.27,121.0
-8.27,136.7,2600027,0.52,117.0
-8.26,136.69,2600027,0.32,118.0
-8.38,136.66,2600005,0.55,264.0
-9.41,138.84,2600002,10.07,245.0
-9.0,139.74,2600002,0.0,350.0
-9.06,139.83,2600001,1.68,85.0
-9.85,139.88,2600002,0.0,126.0
-9.95,139.91,2600002,1.14,135.0
-9.97,139.91,2600002,7.9,134.0
-10.07,139.87,2600002,0.8,155.0
-10.08,139.87,2600002,1.35,154.0
-10.07,139.88,2600041,16.75,152.0
-7.74,135.02,2600035,6.88,236.0
-7.86,135.02,2600027,1.98,186.0
-7.88,135.02,2600002,3.5,192.0
-7.9,135.03,2600048,15.72,216.0
-7.94,135.06,2600002,2.89,189.0
-9.7,140.13,2600046,15.75,276.0
-9.67,140.15,2600007,0.56,258.0
-9.76,140.15,2600025,2.55,253.0
-9.74,140.15,2600025,9.76,250.0
-9.81,139.93,2600030,34.36,348.0
-7.98,136.48,2600014,0.77,114.0
-8.12,136.52,2600014,0.98,116.0
-8.19,136.54,2600035,1.04,120.0
-8.2,136.57,2600035,0.98,119.0
-8.16,136.55,2600035,0.8,117.0
-8.16,136.53,2600035,1.07,122.0
-8.54,136.55,2600030,1.07,140.0
-8.5,136.52,2600030,1.03,134.0
-8.51,136.57,2600030,10.01,132.0
-8.51,136.55,2600030,1.04,133.0
-8.51,136.52,2600030,0.77,135.0
-8.53,136.54,2600030,1.02,142.0
-8.48,136.62,2600044,2.3,189.0
-8.49,136.64,2600026,1.02,158.0
-8.48,136.73,2600044,0.45,236.0
-8.45,136.72,2600030,1.21,235.0
-8.57,136.6,2600044,0.77,143.0
-8.5,136.66,2600044,7.26,187.0
-8.52,136.75,2600036,1.03,265.0
-8.51,136.71,2600044,11.1,259.0
-8.52,136.74,2600044,0.48,161.0
-8.51,136.71,2600030,10.65,200.0
-8.5,136.67,2600030,0.91,156.0
-8.51,136.69,2600044,8.86,155.0
-8.52,136.75,2600050,1.62,160.0
-8.52,136.74,2600036,10.79,247.0
-8.54,136.78,2600036,0.66,267.0
-8.54,136.79,2600036,5.02,264.0
-8.59,136.82,2600036,1.07,331.0
-8.63,136.93,2600036,4.69,336.0
-8.62,136.9,2600036,1.01,330.0
-8.66,137.01,2600036,1.44,317.0
-8.65,136.98,2600036,0.93,318.0
-8.65,136.97,2600036,4.19,328.0
-8.64,136.95,2600036,0.92,329.0
-8.67,137.04,2600036,0.47,316.0
-8.67,137.11,2600036,10.35,348.0
-8.71,139.54,2600002,8.83,164.0
-8.72,139.55,2600001,9.03,201.0
-8.71,139.57,2600036,10.85,114.0
-8.71,139.54,2600002,5.28,172.0
-8.72,139.56,2600032,6.44,235.0
-8.72,139.57,2600032,6.98,211.0
-8.72,139.52,2600032,3.33,241.0
-8.72,139.6,2600032,4.56,216.0
-8.72,139.6,2600002,3.02,264.0
-8.72,139.61,2600032,11.77,252.0
-8.72,139.6,2600030,1.21,276.0
-8.72,139.63,2600002,4.37,118.0
-8.72,139.62,2600030,6.04,259.0
-8.72,139.58,2600002,5.1,192.0
-8.71,139.64,2600002,1.7,132.0
-8.72,139.67,2600026,5.26,281.0
-8.72,139.72,2600026,2.52,272.0
-8.75,139.77,2600005,8.34,305.0
-8.75,139.75,2600036,1.57,328.0
-8.75,139.8,2600068,6.64,311.0
-8.75,139.85,2600018,6.66,294.0
-5.39,137.06,2600018,5.56,240.0
-5.48,137.0,2600018,3.98,276.0
-5.49,137.06,2600018,3.43,216.0
-5.57,137.28,2600018,20.39,202.0
-5.69,137.53,2600018,2.86,128.0
-5.64,137.46,2600018,1.37,177.0
-5.74,137.63,2600018,3.99,144.0
-5.76,137.58,2600018,11.28,140.0
-5.79,137.64,2600018,11.81,155.0
-5.83,137.7,2600018,3.99,160.0
-5.86,137.68,2600018,1.08,156.0
-5.83,137.7,2600018,3.21,164.0
-5.83,137.7,2600018,1.74,165.0
-5.85,137.7,2600002,2.41,168.0
-4.96,136.69,2600002,3.93,256.0
-5.59,136.7,2600002,3.15,276.0
-5.67,136.69,2600002,0.94,277.0
-7.33,136.86,2600035,1.72,228.0
-7.74,136.82,2600035,0.65,302.0
-8.39,136.91,2600027,4.18,192.0
-8.39,136.88,2600027,5.14,171.0
-8.34,136.87,2600027,2.28,146.0
-8.38,136.93,2600030,0.48,166.0
-8.18,139.14,2600030,0.5,87.0
-8.17,139.14,2600008,0.93,14.0
-8.18,139.14,2600030,1.23,85.0
-8.17,139.14,2600032,1.31,15.0
-8.17,139.14,2600030,0.51,8.0
-8.43,136.9,2600030,5.56,197.0
-8.43,136.9,2600030,1.22,143.0
-8.55,136.91,2600030,1.01,134.0
-8.55,136.92,2600030,3.62,155.0
-8.51,136.93,2600030,2.78,142.0
-8.55,136.93,2600030,1.02,135.0
-8.57,136.87,2600030,2.83,152.0
-8.53,136.91,2600030,2.04,133.0
-8.54,136.94,2600030,1.95,157.0
-8.57,136.97,2600026,1.46,139.0
-8.64,136.92,2600044,4.59,202.0
-8.56,137.91,2600036,5.64,340.0
-8.62,137.99,2600032,3.22,325.0
-8.59,138.0,2600036,4.35,334.0
-8.63,138.59,2600005,1.26,106.0
-8.63,138.66,2600171,1.42,104.0
-8.63,138.74,2600007,1.11,103.0
-8.68,139.68,2600039,4.23,288.0
-8.68,139.68,2600036,11.79,336.0
-8.68,139.69,2600036,14.43,360.0
-8.68,139.74,2600036,5.13,341.0
-8.68,139.75,2600036,17.78,324.0
-8.93,137.05,2600051,1.02,126.0
-9.01,137.05,2600001,0.6,147.0
-8.94,137.1,2600001,0.56,127.0
-8.94,137.06,2600001,0.8,125.0
-9.01,137.05,2600051,0.25,145.0
-9.05,137.01,2600030,13.02,174.0
-9.03,137.03,2600030,17.3,196.0
-9.05,137.1,2600024,1.99,176.0
-8.58,137.7,2600024,5.0,90.0
-9.0,137.16,2600159,12.3,159.0
-7.24,135.86,2600018,1.06,272.0
-7.25,135.87,2600002,1.51,271.0
-7.26,135.88,2600002,0.94,273.0
-7.27,135.95,2600002,1.0,117.0
-7.26,135.9,2600002,3.25,209.0
-7.27,135.95,2600002,1.0,256.0
-7.26,135.96,2600035,1.02,255.0
-7.23,136.0,2600002,1.0,116.0
-7.23,136.0,2600002,1.07,112.0
-7.24,135.97,2600002,1.85,330.0
-7.23,136.0,2600002,1.06,111.0
-7.23,136.0,2600002,11.68,108.0
-7.3,135.91,2600035,2.92,164.0
-7.32,135.89,2600002,10.34,142.0
-7.35,135.9,2600002,5.24,149.0
-7.28,135.93,2600047,2.1,328.0
-7.29,135.94,2600047,1.04,265.0
-7.29,135.9,2600047,0.83,308.0
-7.3,135.89,2600002,0.0,247.0
-7.3,135.89,2600002,0.17,248.0
-7.3,135.91,2600047,9.92,318.0
-7.3,135.96,2600002,14.16,178.0
-7.29,135.91,2600002,6.26,307.0
-7.3,135.96,2600002,4.0,161.0
-7.28,135.93,2600047,2.05,254.0
-7.29,135.93,2600018,6.47,216.0
-7.31,135.91,2600018,0.5,180.0
-7.28,135.99,2600036,1.02,321.0
-7.28,135.97,2600018,1.49,319.0
-7.29,135.97,2600047,6.38,360.0
-7.28,135.98,2600002,1.17,320.0
-7.39,135.95,2600037,0.52,127.0
-7.39,135.92,2600161,1.32,128.0
-7.39,135.89,2600007,1.78,130.0
-7.39,135.93,2600010,8.04,125.0
-0.95,136.49,2600052,1.05,26.0
-0.93,136.53,2600052,0.9,28.0
-0.96,136.52,2600052,1.06,33.0
-0.99,136.51,2600052,1.08,31.0
-0.97,136.56,2600010,1.19,35.0
-1.01,136.5,2600010,1.09,51.0
-1.0,136.64,2600010,0.63,48.0
-0.98,136.67,2600010,1.14,41.0
-0.98,136.58,2600010,0.3,37.0
-0.99,136.71,2600010,1.36,46.0
-1.0,136.67,2600053,0.89,47.0
-1.09,136.53,2600108,0.94,17.0
